S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
110623	68	179	169	57	50	20	7	2	66283	676	1399	797	261	1	12	3927	153	397	100	38684	360	40
110563	71	168	172	53	56	21	6	2	66341	677	1403	847	266	3	23	4284	165	382	100	37306	360	58
110510	71	156	169	48	53	20	6	2	66414	678	1406	830	116	1	14	3821	159	364	100	37426	360	51
110446	83	170	151	45	46	17	6	3	66478	678	1410	872	104	1	18	3641	157	361	100	36467	360	61
110409	82	147	145	55	47	13	6	2	66534	678	1415	845	116	0	5	3104	139	356	100	65810	360	35
110371	70	140	138	45	54	12	5	2	66597	679	1420	840	338	0	17	3564	143	321	100	65930	360	34
110335	64	136	128	39	56	12	5	2	66652	679	1425	862	322	0	10	5509	139	301	100	37961	360	34
110293	59	136	118	42	46	12	5	2	66710	679	1431	859	205	0	15	5861	141	277	100	38723	360	40
110251	61	122	118	48	39	11	1	1	66760	683	1438	900	133	0	8	6207	135	265	100	39612	360	37
110210	52	126	119	39	40	12	1	0	66803	683	1448	863	259	0	9	6028	126	263	100	39363	360	35
110175	53	130	105	44	33	10	1	0	66847	683	1452	839	114	0	8	6448	135	241	100	39226	360	32
110145	50	117	111	42	31	15	2	0	66881	683	1456	861	114	0	7	5901	129	239	100	67424	360	28
110105	57	111	107	42	28	15	4	0	66922	683	1459	857	263	1	11	5886	137	227	100	67317	360	37
110079	43	106	101	43	34	12	5	0	66961	683	1466	847	107	2	5	4823	129	215	100	38979	360	21
110047	39	108	90	34	31	9	6	0	67016	683	1470	823	111	1	17	4417	126	191	100	37915	360	29
110019	34	107	84	39	24	8	6	0	67051	683	1478	831	90	2	8	3555	116	186	100	37625	360	25
109989	41	93	76	36	27	9	5	0	67089	684	1484	829	93	0	9	3517	106	181	100	36673	360	27
109964	47	71	81	30	25	9	4	2	67127	684	1489	825	116	0	8	2649	105	162	100	36893	360	21
109949	36	70	71	28	31	9	4	2	67154	684	1495	827	106	0	8	2741	111	138	100	64815	360	11
109935	30	64	72	26	29	9	5	2	67178	684	1499	839	280	0	10	2677	105	130	100	65055	360	11
109918	20	68	65	23	25	9	4	2	67212	685	1502	856	93	0	8	2882	92	122	100	36460	360	15
109899	20	75	54	20	19	10	3	2	67241	685	1505	866	109	0	5	3590	96	105	100	36483	360	16
109876	27	56	62	22	22	10	2	2	67259	686	1509	851	100	0	4	3579	88	113	100	36808	360	21
109866	22	49	56	21	26	9	3	2	67280	686	1513	829	122	1	6	4726	85	101	100	36856	360	8
109855	13	47	53	19	25	7	3	2	67307	686	1516	822	117	0	6	5036	81	86	100	37666	360	9
109846	12	42	43	18	22	6	2	2	67333	687	1520	822	118	0	4	4649	66	79	100	66456	360	8
109835	11	41	40	16	21	5	2	2	67350	687	1523	806	106	0	9	3668	67	69	100	66438	360	9
109827	13	38	37	17	15	4	2	2	67367	687	1524	804	122	3	4	4403	61	65	100	37301	360	8
109818	9	40	31	19	11	5	3	2	67377	687	1531	809	113	0	2	4431	56	62	100	37538	360	6
109808	11	32	31	20	13	4	3	2	67386	687	1536	814	106	0	1	3862	53	61	100	37560	360	7
109798	13	25	29	21	13	2	3	2	67400	687	1540	848	119	1	1	3368	42	64	100	37017	360	8
109789	15	17	24	17	12	3	3	1	67416	688	1548	827	292	1	5	3360	38	53	100	36868	360	4
109786	12	13	24	17	8	2	3	2	67427	688	1551	872	114	0	5	3330	33	46	100	65368	360	2
109781	11	9	18	13	7	2	3	2	67442	688	1557	868	100	0	4	2121	24	39	100	65850	360	1
109773	6	14	16	11	7	2	3	2	67448	688	1563	841	101	2	2	1635	25	34	100	35000	360	4
109766	4	18	10	8	8	3	2	1	67458	689	1566	868	119	0	3	1623	23	30	100	34644	360	6
109755	4	18	10	7	6	3	1	1	67461	690	1577	839	112	0	2	1106	19	30	100	34710	360	3
109753	2	17	12	5	5	3	1	0	67463	690	1582	840	124	0	2	622	18	27	100	34037	360	1
109747	4	12	13	8	4	3	1	0	67466	690	1585	864	120	0	1	591	18	27	100	33915	360	4
109735	2	14	14	6	5	2	1	0	67470	690	1594	891	121	1	2	593	17	27	100	63676	360	4
109726	4	13	10	4	4	2	1	0	67477	690	1602	858	121	0	0	1057	13	25	100	64002	360	4
109717	7	15	9	4	0	3	0	1	67481	690	1606	867	106	0	1	580	11	27	100	34377	360	7
109710	6	13	10	4	1	3	0	1	67481	690	1614	862	125	0	0	561	8	29	100	33853	360	2
109702	3	13	8	5	3	3	0	1	67479	690	1626	830	127	0	1	541	9	26	100	33685	360	2
109696	5	13	7	4	4	3	0	1	67480	690	1630	812	103	0	2	529	7	29	100	33809	360	4
109688	4	13	7	5	4	3	0	1	67484	690	1634	820	114	0	0	519	5	31	100	33635	360	4
109682	4	16	8	5	3	2	0	1	67486	690	1636	834	118	0	2	516	8	30	100	63494	360	5
109680	4	9	13	5	5	2	0	1	67486	690	1638	871	107	0	1	541	9	29	100	64164	360	1
109677	3	7	14	4	5	2	0	1	67488	690	1642	872	102	0	1	542	7	28	100	33684	360	1
109673	3	7	9	2	4	1	0	0	67499	690	1645	853	108	0	2	65	7	19	100	33798	360	1
109669	2	9	8	2	4	0	0	0	67497	690	1652	860	91	1	0	66	7	18	100	32921	360	2
109663	4	5	7	4	4	0	0	0	67495	690	1661	835	117	0	0	67	5	19	100	33326	360	3
109657	3	7	7	2	4	1	0	0	67493	690	1669	842	248	0	2	258	7	17	100	33153	360	1
109650	1	7	8	1	5	1	0	0	67493	690	1677	850	116	0	2	536	8	15	100	63303	360	1
109648	1	5	5	2	5	0	0	0	67496	690	1681	833	107	0	1	526	7	11	100	64225	360	0
109641	4	3	8	1	3	0	1	0	67497	690	1685	798	122	0	1	531	8	12	100	33808	360	4
109639	4	4	6	0	2	0	1	0	67501	690	1686	823	128	0	1	498	6	11	100	33488	360	1
109632	4	5	4	0	3	0	1	0	67503	690	1691	834	114	0	0	495	7	10	100	33484	360	2
109629	3	5	3	0	4	0	1	0	67500	690	1698	849	91	0	1	496	7	9	100	33578	360	1
109623	1	8	2	0	2	0	1	0	67502	690	1704	848	111	0	0	486	5	9	100	33574	360	1
109619	0	9	3	0	1	0	1	0	67498	690	1712	825	107	0	1	489	5	9	100	63724	360	1
109615	1	7	3	1	1	0	1	0	67498	690	1716	850	106	0	0	488	5	9	100	63600	360	2
109611	1	6	4	1	1	0	1	0	67495	690	1723	844	107	0	0	16	4	10	100	33827	360	1
109607	0	4	5	2	1	0	1	0	67494	690	1729	873	109	0	0	14	3	10	100	33245	360	0
109601	1	4	5	2	0	0	1	0	67495	690	1734	852	112	0	1	13	2	11	100	33099	360	2
109597	1	2	5	2	2	0	1	0	67495	690	1738	873	110	0	0	11	2	11	100	33122	360	0
109595	1	1	4	0	2	1	1	0	67495	690	1743	863	282	0	1	11	2	8	100	33039	360	0
109591	1	0	4	0	3	0	1	0	67496	690	1747	866	109	0	1	14	3	6	100	62773	360	0
109588	0	1	4	0	2	0	1	0	67497	690	1750	820	104	0	0	10	2	6	100	63527	360	0
109581	1	1	3	0	2	0	1	0	67497	690	1757	803	100	0	0	11	2	6	100	33115	360	1
109577	2	0	4	0	2	0	1	0	67492	690	1765	791	116	0	0	8	1	8	100	33086	360	1
109574	2	0	2	0	2	0	1	0	67493	690	1769	822	100	0	1	10	2	5	100	33256	360	0
109573	1	1	2	0	1	0	1	0	67494	690	1770	807	129	0	0	11	1	5	100	33315	360	0
109571	1	1	2	0	1	0	1	0	67493	690	1773	824	100	0	0	11	1	5	100	33112	360	0
109566	1	1	1	0	1	0	1	0	67491	690	1781	827	120	0	0	8	1	4	100	63270	360	0
109561	1	1	0	0	1	0	0	0	67489	691	1789	835	101	0	0	8	1	2	100	63396	360	0
109557	0	1	1	0	1	0	0	0	67487	691	1795	834	106	0	0	7	1	2	100	33223	360	0
109552	0	1	1	0	1	0	0	0	67484	691	1803	799	115	0	1	5	1	2	100	33031	360	0
109551	0	1	1	0	1	0	0	0	67480	691	1808	795	107	0	0	6	1	2	100	32882	360	0
109546	0	1	1	0	1	0	0	0	67480	691	1813	811	112	0	0	7	1	2	100	33002	360	0
109539	0	1	1	0	0	0	0	0	67480	691	1821	791	103	0	0	7	0	2	100	33098	360	0
109532	0	1	1	0	0	0	0	0	67478	691	1830	803	108	0	0	4	0	2	100	63300	360	0
109528	1	1	1	0	0	0	0	0	67477	691	1834	810	104	0	0	4	0	3	100	63168	360	1
109527	1	0	2	0	0	0	0	0	67470	691	1842	795	112	0	0	4	0	3	100	33050	360	0
109524	0	1	1	0	0	0	0	0	67466	691	1850	786	107	0	0	4	0	2	100	33267	360	0
109520	1	1	0	0	0	0	0	0	67466	691	1854	785	119	0	0	4	0	2	100	32837	360	1
109517	1	1	0	0	0	0	0	0	67461	691	1862	767	124	0	0	4	0	2	100	33137	360	0
109516	1	1	0	0	0	0	0	0	67457	691	1867	788	104	0	0	0	0	2	100	32909	360	0
109513	1	1	0	0	0	0	0	0	67454	691	1873	810	118	0	0	0	0	2	100	63273	360	0
109513	1	0	0	0	1	0	0	0	67451	691	1876	812	114	0	0	0	0	2	100	63034	360	0
109512	1	0	0	0	0	0	0	0	67451	691	1878	839	115	0	0	0	0	1	100	32968	360	0
109509	0	1	0	0	0	0	0	0	67451	691	1881	835	120	0	0	0	0	1	100	33158	360	0
109504	0	3	0	0	0	0	0	0	67448	691	1887	871	94	0	0	0	0	3	100	33128	360	2
109502	0	3	0	0	0	0	0	0	67447	691	1890	853	115	0	0	0	0	3	100	32721	360	0
109498	0	2	1	0	0	0	0	0	67443	691	1898	834	110	0	0	0	0	3	100	32985	360	0
109491	0	1	2	0	0	0	0	0	67440	691	1908	816	122	0	0	0	0	3	100	63161	360	0
