S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
115189	131	290	234	87	89	37	24	6	61436	631	1379	858	333	2	30	6979	308	584	99	40438	360	88
115120	126	269	224	86	86	34	23	6	61542	631	1386	854	111	0	25	6918	282	566	99	39867	360	62
115061	105	266	212	76	82	31	23	6	61647	633	1391	877	301	4	30	5265	267	528	99	40709	360	56
115011	80	254	216	70	72	34	20	5	61739	635	1397	871	355	1	20	4959	245	501	99	66939	360	48
114961	77	223	213	66	73	31	17	5	61832	637	1398	881	122	0	19	4742	224	476	100	67014	360	49
114890	89	209	202	64	63	27	18	4	61924	637	1406	874	118	0	17	4708	217	455	100	37906	360	65
114832	84	193	207	68	65	24	16	5	61989	639	1411	855	115	1	23	3937	212	445	100	38101	360	54
114782	72	199	190	58	60	22	17	4	62072	640	1417	868	115	1	21	3558	186	432	100	37230	360	46
114729	76	186	190	46	55	23	15	4	62146	643	1420	866	258	1	12	3061	173	418	100	36824	360	50
114683	77	175	182	52	44	24	16	4	62207	644	1425	854	276	1	13	3889	165	405	100	36205	360	46
114638	77	170	161	50	45	26	17	4	62272	645	1428	841	268	3	18	4090	174	372	100	66088	360	42
114601	64	146	157	53	54	26	16	4	62330	647	1435	862	263	1	16	4414	173	343	100	66278	360	32
114563	53	147	140	52	55	23	13	3	62392	650	1442	864	126	1	18	4490	181	302	100	37231	360	34
114509	66	134	128	43	55	22	13	1	62464	651	1447	839	127	3	15	4023	176	285	100	37689	360	51
114468	72	126	119	37	52	22	14	1	62519	651	1452	859	108	0	13	3975	168	274	100	37086	360	37
114426	64	132	113	31	56	19	14	2	62567	651	1458	869	112	0	14	4065	165	264	100	36786	360	36
114383	68	122	108	33	56	20	14	2	62614	651	1462	910	108	1	13	3562	150	271	100	37219	360	38
114363	54	112	110	36	49	19	12	3	62658	653	1464	896	100	0	6	3412	125	267	100	65657	360	19
114327	51	116	103	32	45	20	11	3	62704	654	1467	865	108	0	13	3392	130	248	100	65726	360	32
114305	44	111	96	28	42	19	11	3	62747	654	1473	840	104	1	10	2675	116	235	100	36458	360	19
114282	37	104	93	29	40	17	11	3	62786	654	1477	825	105	1	10	2581	105	226	100	35841	360	20
114259	36	89	90	29	42	14	12	2	62823	654	1483	847	265	2	11	2808	101	211	100	35689	360	19
114217	45	93	88	27	38	13	11	2	62855	655	1489	846	270	1	12	2385	101	214	100	35964	360	39
114188	49	84	83	23	33	11	11	3	62897	655	1496	819	275	0	7	2414	97	197	100	35658	360	26
114161	43	87	77	28	31	10	10	3	62927	656	1500	843	109	0	9	2342	104	182	100	64790	360	25
114136	45	74	80	21	24	11	10	3	62966	657	1506	812	96	0	8	2664	99	166	100	65438	360	20
114117	40	75	75	16	23	7	10	3	63001	658	1508	817	118	0	9	4304	96	150	100	37278	360	17
114094	31	75	73	20	23	5	8	5	63031	658	1510	813	115	0	6	4781	89	146	100	37300	360	22
114072	23	80	60	23	22	5	6	5	63059	660	1518	828	106	1	7	4780	90	129	100	37841	360	18
114048	21	74	61	24	23	6	7	5	63082	660	1522	816	277	0	5	4325	89	127	100	37854	360	21
114030	31	61	54	24	23	5	6	5	63110	661	1523	805	105	0	6	3774	91	113	100	37309	360	18
114018	23	61	52	29	17	5	6	4	63130	662	1526	839	104	0	7	3257	80	113	100	65857	360	11
114006	18	61	40	25	16	5	7	4	63157	662	1532	838	99	0	5	3628	70	102	100	65936	360	9
113993	19	50	46	21	14	4	7	4	63176	662	1537	865	102	0	4	3584	58	103	100	36628	360	10
113983	17	39	46	22	12	4	6	4	63198	663	1539	883	111	0	2	3055	48	98	100	36882	360	9
113968	13	40	47	21	12	4	4	3	63214	665	1542	865	119	0	5	1562	44	97	100	36115	360	12
113954	13	36	40	19	14	3	3	2	63235	666	1548	874	108	1	6	2365	44	84	100	34783	360	11
113947	13	30	35	18	14	3	3	2	63252	666	1550	892	123	0	4	2100	47	69	100	35434	360	6
113934	11	26	39	19	13	3	2	2	63261	667	1556	901	127	0	3	2323	50	63	100	64918	360	9
113923	12	26	34	16	10	3	2	1	63276	667	1563	888	129	1	2	2284	45	58	100	64723	360	7
113918	11	21	30	15	10	4	3	1	63290	667	1563	886	103	0	2	2289	40	54	100	35626	360	5
113909	6	25	28	14	11	4	2	2	63301	667	1564	872	97	1	5	2277	45	45	100	35422	360	9
113894	11	23	29	13	9	3	3	2	63308	667	1571	886	107	0	1	2271	39	52	100	35563	360	11
113880	13	24	25	14	10	1	2	1	63317	668	1578	858	100	0	1	2266	37	52	100	35454	360	9
113865	13	24	23	8	9	1	2	1	63331	668	1588	846	112	1	1	2297	30	50	100	35322	360	7
113857	12	19	24	9	8	2	3	1	63338	668	1592	857	109	0	3	2158	30	47	100	65044	360	5
113853	7	21	17	10	7	3	3	1	63348	668	1595	858	101	0	5	1655	33	35	100	64979	360	3
113840	8	23	15	7	7	2	2	2	63355	668	1604	845	97	0	4	1180	29	35	100	34987	360	6
113828	10	19	18	8	7	2	2	2	63358	668	1611	840	121	0	0	1172	25	41	100	34420	360	6
113819	8	17	18	8	9	1	2	2	63365	668	1616	808	87	0	2	1597	24	39	100	34137	360	6
113814	7	13	15	7	10	1	2	0	63373	668	1623	804	103	0	3	1606	24	31	100	34581	360	3
113808	5	15	12	5	8	1	1	0	63381	669	1628	795	96	0	0	1120	20	27	100	34764	360	1
113805	3	15	10	4	7	1	1	0	63386	669	1632	790	301	0	3	1126	19	22	100	64242	360	1
113799	3	13	12	4	4	1	1	0	63385	669	1642	812	108	0	1	1126	16	22	100	64059	360	2
113790	2	9	13	2	3	1	1	0	63390	669	1653	820	127	0	0	1037	11	20	100	34387	360	1
113782	3	7	14	1	3	1	1	0	63390	669	1662	823	112	0	2	590	12	18	100	33997	360	1
113771	2	8	11	1	3	1	0	0	63394	670	1672	829	107	0	0	572	9	17	100	33700	360	3
113769	2	5	11	3	2	1	0	0	63396	670	1674	852	120	0	0	555	6	18	100	33856	360	0
113766	1	5	8	3	2	0	0	0	63401	670	1677	862	118	1	1	564	6	13	100	33531	360	1
113759	2	4	8	3	2	0	0	0	63402	670	1683	848	116	0	1	81	4	15	100	63894	360	2
113755	2	2	4	4	1	0	0	0	63408	670	1687	842	102	0	2	68	3	10	100	63406	360	0
113752	1	4	3	3	1	0	0	0	63410	670	1689	852	113	0	1	550	3	9	100	33641	360	1
113749	0	6	2	3	1	0	0	0	63409	670	1693	831	100	0	0	545	3	9	100	33479	360	1
113746	1	5	3	2	1	0	0	0	63405	670	1700	819	117	0	0	538	3	9	100	33497	360	1
113745	1	4	2	1	2	0	0	0	63405	670	1703	839	110	0	0	540	2	8	100	33551	360	0
113742	0	3	1	2	3	0	0	0	63406	670	1706	816	104	0	1	503	3	6	100	33763	360	0
113738	2	3	0	2	3	0	0	0	63406	670	1709	855	114	0	1	510	5	5	100	63818	360	2
113732	3	1	0	2	5	0	0	0	63406	670	1714	829	125	0	1	515	7	4	100	63970	360	1
113727	3	2	0	2	2	0	0	0	63407	670	1720	820	104	0	1	513	7	2	100	33572	360	1
113725	1	4	0	2	0	0	0	0	63408	670	1723	829	115	0	0	511	5	2	100	33531	360	0
113720	2	1	2	1	1	0	0	0	63406	670	1730	852	99	0	0	33	5	2	100	33558	360	1
113718	2	0	2	1	1	0	0	0	63407	670	1732	846	97	0	0	23	4	2	100	33075	360	0
113717	2	0	2	1	1	0	0	0	63405	670	1735	835	112	0	0	23	4	2	100	33044	360	0
113714	1	1	2	0	1	0	0	0	63405	670	1739	848	105	0	1	27	5	0	100	63115	360	0
113707	0	2	2	0	1	0	0	0	63405	670	1746	851	100	0	0	27	5	0	100	63254	360	0
113703	0	2	2	0	0	0	0	0	63405	670	1751	822	114	0	0	22	1	3	100	33206	360	0
113702	0	1	2	1	0	0	0	0	63403	670	1754	826	124	0	0	19	0	4	100	33250	360	0
113699	0	1	2	1	0	0	0	0	63401	670	1759	843	105	0	1	12	3	1	100	32970	360	0
113698	0	0	2	1	0	0	0	0	63398	670	1764	852	91	0	0	6	3	0	100	32929	360	0
113696	0	0	2	1	0	0	0	0	63398	670	1766	824	92	0	0	6	3	0	100	32875	360	0
113693	0	0	2	1	0	0	0	0	63395	670	1772	823	116	0	0	7	3	0	100	63410	360	0
113690	0	0	2	1	0	0	0	0	63393	670	1777	823	128	0	0	8	3	0	100	63679	360	0
113688	0	0	2	1	0	0	0	0	63391	670	1781	822	114	0	0	8	3	0	100	33155	360	0
113686	0	0	1	1	0	0	0	0	63392	670	1783	812	109	0	0	5	2	0	100	33067	360	0
113683	0	0	1	1	0	0	0	0	63391	670	1787	830	101	0	0	5	2	0	100	32759	360	0
113679	0	0	0	1	0	0	0	0	63391	670	1792	814	115	0	0	6	1	0	100	33129	360	0
113676	0	0	0	1	0	0	0	0	63390	670	1796	821	120	0	0	6	1	0	100	33099	360	0
113676	0	0	0	1	0	0	0	0	63390	670	1796	827	100	0	0	4	1	0	100	63104	360	0
113674	0	0	0	1	0	0	0	0	63389	670	1799	827	108	0	0	5	1	0	100	63077	360	0
113672	0	0	0	0	0	0	0	0	63390	670	1801	814	134	0	0	5	0	0	0	32783	360	0
113670	0	0	0	0	0	0	0	0	63388	670	1805	822	115	0	0	6	0	0	0	33090	360	0
113667	0	0	0	0	0	0	0	0	63387	670	1809	837	97	0	0	6	0	0	0	33159	360	0
113664	0	0	0	0	0	0	0	0	63385	670	1814	867	115	0	0	6	0	0	0	33193	360	0
113659	0	0	0	0	0	0	0	0	63384	670	1820	837	103	0	0	6	0	0	0	33202	360	0
113653	0	0	0	0	0	0	0	0	63382	670	1828	890	98	0	0	6	0	0	0	62973	360	0
