S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
112732	120	200	220	76	76	33	15	6	63971	678	1406	860	264	0	18	4748	234	506	100	38109	360	63
112668	110	206	218	75	66	28	16	4	64055	678	1409	817	123	0	25	4681	231	488	100	38121	360	63
112606	95	225	192	68	58	28	16	4	64153	678	1410	855	108	0	13	4841	203	479	100	37965	360	59
112552	91	235	172	67	47	29	14	5	64229	679	1413	829	296	0	14	4764	188	467	100	66308	360	54
112505	90	210	180	67	44	29	13	4	64293	680	1418	888	190	0	16	3521	176	457	100	66524	360	46
112439	92	202	170	62	54	28	10	5	64363	682	1426	873	274	0	19	4282	170	448	100	37518	360	60
112387	79	198	154	56	58	28	9	6	64443	682	1433	854	270	1	22	4729	177	405	100	37389	360	47
112337	70	196	146	52	60	28	6	7	64511	683	1437	850	131	1	16	5346	167	391	100	37521	360	49
112256	91	192	148	54	54	28	9	6	64572	683	1440	825	304	0	19	5484	169	407	100	38586	360	78
112209	73	192	139	65	58	25	8	5	64630	684	1445	832	258	2	9	4959	158	402	100	38547	360	43
112156	64	191	143	64	52	24	6	4	64697	686	1446	830	295	1	24	4509	171	373	100	66622	360	52
112114	63	178	149	51	51	24	5	4	64759	687	1448	878	279	1	19	5066	177	344	100	67268	360	41
112076	56	173	132	43	51	20	5	3	64831	687	1456	831	107	1	12	5703	172	308	100	38359	360	34
112024	52	150	144	45	65	19	4	4	64874	687	1465	816	269	0	13	6022	169	310	100	38860	360	44
111977	58	142	135	45	58	18	4	3	64935	687	1471	843	333	0	15	5156	175	285	100	39087	360	43
111946	52	130	118	48	52	18	3	3	65000	688	1475	860	93	0	13	4646	154	267	100	37998	360	29
111918	44	123	112	44	52	21	3	2	65047	688	1479	855	158	0	10	4597	138	261	100	37834	360	24
111893	39	110	117	39	46	20	3	1	65092	688	1485	842	155	1	17	3657	128	246	100	66442	360	21
111875	36	96	106	36	45	20	3	1	65139	688	1488	826	109	0	15	3694	144	198	100	65846	360	17
111850	32	90	85	34	39	17	3	1	65203	688	1491	836	98	0	6	4733	123	177	100	37702	360	24
111817	40	90	84	27	37	15	5	1	65235	688	1494	820	117	0	9	3508	113	185	100	37658	360	30
111793	36	84	74	34	33	15	5	1	65271	688	1499	829	104	0	7	3041	107	174	100	36576	360	19
111770	37	70	81	29	33	14	5	1	65300	688	1505	852	274	0	14	3037	110	159	100	35719	360	22
111748	36	71	66	26	30	14	6	1	65335	688	1512	881	312	2	10	3162	106	143	100	36179	360	19
111732	30	74	59	22	25	14	6	1	65365	688	1517	855	320	0	5	3390	89	141	100	65366	360	15
111720	23	67	56	30	26	13	6	1	65381	688	1522	865	88	0	3	3355	84	137	100	65958	360	9
111707	15	69	56	25	24	14	7	1	65401	688	1526	897	110	0	1	2803	69	141	100	36030	360	10
111691	16	60	58	17	17	12	5	1	65433	690	1533	900	291	0	7	3024	57	128	100	35836	360	12
111680	15	47	55	15	20	13	3	3	65450	691	1541	853	270	0	7	2030	53	115	100	36206	360	7
111662	14	51	47	14	18	14	4	3	65470	691	1545	861	270	0	5	2452	52	110	100	35113	360	14
111648	17	45	45	16	18	13	4	3	65483	691	1550	894	141	1	3	2511	52	106	100	35787	360	12
111635	14	41	39	14	16	12	4	3	65507	691	1557	850	105	0	4	2507	45	95	100	65016	360	7
111623	17	30	39	16	13	9	4	3	65528	691	1560	833	119	0	4	1858	31	97	100	65113	360	10
111609	21	28	43	11	11	8	5	2	65541	691	1563	846	94	0	6	1799	38	89	100	35550	360	13
111594	18	40	31	9	6	8	4	2	65562	692	1567	871	99	0	0	1786	33	83	100	34979	360	12
111584	14	35	33	9	10	7	5	2	65568	692	1574	826	115	0	1	1783	29	84	100	34981	360	7
111578	11	32	29	8	10	6	7	2	65580	692	1578	836	115	0	3	1793	29	74	100	34939	360	4
111563	11	37	28	6	9	5	7	2	65587	692	1586	849	112	0	8	1721	33	70	100	35115	360	11
111547	11	31	23	12	9	4	7	2	65599	692	1596	861	112	0	1	2412	34	63	100	64929	360	7
111544	8	23	28	11	9	2	6	3	65605	692	1602	834	269	0	3	1897	32	55	100	64935	360	2
111534	4	26	27	9	6	3	6	2	65616	693	1607	857	100	0	2	1977	30	51	100	35033	360	5
111526	5	20	25	11	4	2	6	2	65628	693	1611	836	107	0	5	2252	28	45	100	35195	360	6
111514	11	16	21	10	5	2	5	1	65639	694	1615	849	165	0	2	1778	23	47	100	35461	360	10
111509	11	12	19	8	3	2	5	1	65649	694	1620	873	115	0	1	1772	18	42	100	34659	360	2
111502	5	20	15	7	3	2	5	1	65653	694	1626	869	132	0	0	1777	18	39	100	34853	360	3
111497	6	20	12	5	4	1	5	1	65657	694	1631	886	106	0	0	1772	16	37	100	64519	360	3
111490	7	15	16	2	5	1	5	1	65661	694	1636	890	107	0	1	1761	13	38	100	64409	360	4
111480	6	16	16	4	5	1	4	0	65664	696	1641	896	90	0	1	576	8	44	100	34636	360	7
111476	2	17	17	5	4	1	4	0	65664	696	1647	881	123	0	4	1029	12	38	100	33789	360	2
111469	1	14	16	6	5	1	4	0	65669	696	1652	853	101	0	0	1759	11	36	100	34662	360	4
111459	5	14	17	5	4	1	5	0	65672	696	1655	839	277	0	1	1275	10	41	100	34923	360	8
111451	7	10	18	5	5	1	6	0	65675	696	1659	835	94	0	2	1260	8	44	100	34281	360	5
111446	5	14	14	5	2	1	5	0	65683	697	1661	840	95	0	3	1218	7	39	100	64013	360	3
111444	6	13	13	5	3	1	3	1	65683	698	1663	871	109	0	1	1215	7	37	100	64086	360	2
111429	6	14	12	6	3	1	2	1	65689	699	1671	856	112	0	2	1224	10	34	100	34428	360	8
111424	8	14	12	4	1	2	2	0	65694	699	1673	853	126	0	0	1228	7	36	100	34188	360	5
111422	4	14	12	3	2	2	2	0	65698	699	1675	866	118	0	1	1234	7	32	100	34368	360	1
111415	4	14	12	3	2	1	0	1	65701	700	1680	876	113	0	1	1688	8	28	100	34327	360	4
111411	4	13	14	2	2	1	0	1	65704	700	1681	862	109	0	1	518	10	26	100	34858	360	3
111401	8	9	17	1	2	1	0	1	65705	700	1688	845	99	0	0	548	8	30	100	63766	360	5
111395	6	9	11	2	2	1	0	1	65712	700	1694	876	99	1	0	544	8	23	100	63605	360	1
111391	2	15	10	1	2	1	0	1	65712	700	1698	861	110	0	0	535	8	23	100	33663	360	3
111384	6	13	11	1	3	1	0	1	65710	700	1703	833	114	1	0	522	8	27	100	33639	360	5
111381	7	11	8	1	2	1	0	1	65715	700	1706	858	98	1	0	545	5	25	100	33547	360	2
111376	6	9	9	0	3	1	0	1	65716	700	1712	857	119	0	0	565	5	23	100	33576	360	1
111372	3	10	10	1	2	1	0	1	65715	700	1718	852	99	0	1	567	4	23	100	33452	360	1
111369	2	12	10	2	0	1	0	1	65714	700	1722	886	101	0	0	562	3	24	100	63510	360	3
111363	2	11	9	3	0	1	0	1	65715	700	1728	858	117	0	1	92	2	24	100	64025	360	2
111355	5	8	8	4	0	1	0	1	65717	700	1734	854	121	0	0	60	2	24	100	33235	360	4
111353	4	8	9	4	0	1	0	1	65717	700	1736	849	97	0	0	60	2	24	100	32981	360	1
111351	2	6	11	4	0	0	0	0	65719	700	1740	860	102	0	1	64	4	19	100	32912	360	0
111348	1	8	7	3	0	0	0	0	65722	700	1744	868	174	0	1	118	3	16	100	33473	360	1
111347	1	5	9	3	0	0	0	0	65722	700	1746	852	114	0	0	118	2	16	100	33172	360	0
111343	0	3	11	1	0	0	0	0	65723	700	1752	856	175	0	1	88	2	13	100	63814	360	0
111340	0	2	9	1	1	0	0	0	65726	700	1754	869	94	0	0	89	2	11	100	63471	360	1
111334	0	2	10	1	1	0	0	0	65723	700	1762	840	129	0	1	280	7	7	100	33236	360	1
111331	0	2	6	1	0	0	0	0	65727	700	1766	845	124	0	0	566	4	5	100	33770	360	0
111327	1	3	4	0	0	0	0	0	65729	700	1769	836	110	0	0	564	2	6	100	33637	360	2
111321	3	3	3	0	0	0	0	0	65724	700	1779	837	94	0	0	565	2	7	100	33822	360	2
111319	2	2	4	0	1	0	0	0	65722	700	1783	827	98	0	0	565	2	7	100	33706	360	0
111316	1	2	3	0	2	0	0	0	65720	700	1789	852	115	0	0	533	2	6	100	63242	360	0
111313	1	2	0	0	2	0	0	0	65721	700	1794	839	114	0	0	508	1	4	100	63850	360	0
111313	1	1	1	0	1	0	0	0	65720	700	1796	825	167	0	1	509	1	3	100	33733	360	0
111311	0	2	1	0	1	0	0	0	65718	700	1800	804	119	0	0	507	2	2	100	33629	360	0
111309	0	1	1	1	0	0	0	0	65717	700	1804	796	114	0	0	507	1	2	100	33480	360	0
111303	1	1	1	1	0	0	0	0	65714	700	1812	800	106	0	0	25	1	3	100	33771	360	1
111295	2	0	1	1	1	0	0	0	65712	700	1821	840	101	0	0	25	1	4	100	32909	360	1
111294	1	1	1	1	1	0	0	0	65710	700	1824	834	175	0	1	26	2	3	100	63114	360	0
111294	0	1	2	0	1	0	0	0	65709	700	1826	827	161	1	1	51	4	0	100	62792	360	0
111290	0	1	1	0	1	0	0	0	65710	700	1830	827	114	0	0	75	3	0	100	32864	360	0
111289	0	1	0	0	1	0	0	0	65711	700	1831	840	113	0	0	75	2	0	100	33159	360	0
111288	0	1	0	0	1	0	0	0	65709	700	1834	872	100	0	0	75	2	0	100	33335	360	0
111286	0	1	0	0	1	0	0	0	65708	700	1837	867	126	0	0	50	2	0	100	32921	360	0
111283	0	1	0	0	1	0	0	0	65703	700	1845	875	106	0	0	50	2	0	100	33093	360	0
111278	0	1	0	0	0	0	0	0	65702	700	1852	845	113	0	0	50	1	0	100	63043	360	0
