S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
113858	164	353	274	107	116	39	21	11	62591	643	1356	875	278	5	33	6289	373	701	100	40366	360	101
113770	155	327	278	99	113	36	19	8	62713	646	1369	878	277	3	28	7428	373	654	100	39315	360	79
113698	132	325	261	101	103	38	20	7	62830	647	1371	889	315	3	23	7705	344	636	100	41042	360	71
113635	110	306	265	96	92	36	21	5	62941	649	1377	892	339	1	35	7180	325	601	100	68476	360	58
113552	114	269	277	84	91	34	19	4	63056	651	1382	930	256	2	24	6679	288	600	100	68413	360	77
113491	116	243	256	82	82	32	18	4	63170	653	1386	936	166	1	25	7507	284	545	100	40186	360	56
113412	114	244	242	71	83	27	13	6	63276	656	1389	906	289	0	22	8310	273	521	100	41343	360	77
113351	116	228	234	64	83	25	13	6	63364	656	1393	936	303	1	19	8186	258	505	100	41138	360	58
113286	105	221	229	69	71	28	10	7	63447	658	1402	904	297	0	17	6906	230	503	100	41106	360	57
113223	105	215	210	64	73	26	9	7	63534	659	1408	876	267	1	23	8071	218	484	100	39844	360	60
113181	93	199	194	61	72	24	9	7	63622	660	1411	877	122	1	11	8271	196	456	100	69228	360	40
113133	86	181	187	54	72	22	10	6	63705	660	1417	864	278	0	31	6693	182	430	100	68939	360	46
113073	77	190	166	49	70	24	11	5	63786	661	1421	864	294	4	16	6132	184	403	100	39432	360	57
113015	73	188	161	51	65	23	10	4	63850	662	1431	838	258	1	23	6114	188	383	100	38431	360	54
112972	71	175	146	50	52	21	11	4	63935	662	1434	839	259	1	7	6755	170	356	100	39648	360	40
112920	69	168	142	51	50	18	12	3	63997	662	1441	862	118	1	12	4910	165	345	100	39601	360	46
112878	64	164	127	47	44	17	12	3	64068	663	1446	858	104	1	13	5293	166	309	100	38462	360	38
112844	49	155	128	44	42	18	11	2	64123	664	1453	877	265	0	14	5283	165	282	100	66874	360	30
112816	47	132	125	41	51	17	10	3	64169	664	1458	862	335	0	19	5417	166	257	100	67182	360	25
112782	42	119	127	49	42	14	7	3	64217	666	1465	864	262	0	17	3864	150	250	100	38480	360	28
112741	52	107	117	44	41	13	8	3	64269	666	1472	849	109	1	9	4184	139	243	100	37212	360	34
112711	50	101	109	40	45	13	9	3	64307	666	1479	794	271	0	14	5614	145	222	100	37826	360	27
112684	44	97	95	27	43	13	9	2	64372	666	1481	805	171	0	15	5632	126	202	100	38556	360	26
112664	30	105	84	26	39	12	8	3	64412	666	1484	830	266	0	6	4627	106	198	100	38895	360	18
112646	34	80	88	26	38	10	9	3	64445	666	1488	833	260	1	6	4133	102	183	100	66403	360	15
112623	33	77	88	23	30	13	8	2	64475	667	1494	860	182	1	7	4523	98	174	100	66866	360	21
112609	33	60	81	23	29	11	7	2	64515	668	1495	851	258	0	10	3599	98	146	100	37229	360	13
112584	33	61	70	23	22	9	8	2	64547	668	1506	794	125	0	5	3364	92	134	100	36589	360	18
112568	24	62	69	19	25	9	8	2	64570	668	1509	774	123	0	4	3276	80	136	100	36544	360	13
112556	15	64	56	21	26	9	7	2	64592	669	1516	785	124	0	8	3633	87	111	100	36305	360	9
112539	21	42	54	23	30	7	4	4	64620	670	1519	792	109	0	4	3099	73	108	100	36893	360	16
112522	22	39	51	20	27	8	4	4	64640	670	1526	790	100	0	10	1610	77	94	100	65106	360	14
112507	17	40	49	16	22	7	3	5	64665	670	1532	831	108	0	6	1468	72	82	100	64370	360	11
112498	15	38	46	12	11	7	2	5	64690	671	1538	846	114	0	4	1463	58	73	100	34625	360	7
112480	16	39	38	10	14	7	1	5	64708	672	1543	882	117	0	2	994	50	75	100	34717	360	15
112466	14	43	34	12	12	7	1	5	64718	672	1549	874	115	0	5	934	49	74	100	33956	360	11
112449	16	33	38	16	12	7	1	4	64726	672	1559	844	185	1	3	896	44	79	100	33912	360	12
112439	17	28	34	17	9	8	1	4	64741	672	1563	853	124	1	3	896	43	71	100	34173	360	6
112429	11	29	32	18	11	7	1	3	64756	672	1564	886	282	1	4	893	45	64	100	64017	360	9
112417	12	27	30	19	8	6	1	3	64767	672	1571	896	121	0	6	399	47	56	100	63498	360	8
112413	9	27	27	17	7	7	1	3	64775	672	1575	875	110	0	5	1465	51	44	100	33981	360	4
112404	7	22	31	14	6	7	1	3	64781	672	1585	847	112	0	4	2056	49	39	100	34934	360	3
112396	4	24	25	13	4	7	1	3	64792	672	1592	850	97	0	1	1939	43	35	100	35482	360	4
112386	3	18	27	7	5	5	2	2	64810	672	1596	860	108	0	1	1930	30	37	100	35221	360	8
112376	3	16	23	6	8	6	1	2	64818	672	1602	889	120	0	1	1916	27	36	100	35049	360	4
112370	6	13	22	4	6	6	1	2	64828	672	1603	885	115	0	0	1901	21	37	100	64469	360	5
112366	7	6	22	3	8	4	1	2	64835	672	1607	900	121	0	2	1852	19	32	100	64646	360	2
112355	7	6	15	2	9	4	1	2	64843	672	1617	855	94	0	3	1832	16	28	100	34864	360	3
112351	6	8	11	3	4	4	1	1	64850	672	1622	877	253	0	1	1817	10	27	100	34954	360	3
112345	5	8	8	4	5	3	1	0	64856	672	1626	838	159	0	2	1597	6	28	100	34752	360	2
112340	2	8	9	4	5	2	1	0	64856	672	1634	797	120	0	2	579	12	19	100	34569	360	1
112334	3	9	9	3	4	1	1	0	64860	672	1637	830	119	0	1	80	12	18	100	33645	360	3
112329	2	7	8	6	3	1	1	0	64861	672	1643	835	101	0	0	76	9	19	100	63329	360	2
112327	2	8	6	5	2	1	1	0	64866	672	1643	855	101	0	2	87	10	15	100	63511	360	2
112321	1	10	5	5	3	1	1	0	64867	672	1647	821	112	0	1	88	11	15	100	33324	360	4
112317	2	11	5	5	3	1	1	0	64867	672	1649	861	122	0	1	93	13	15	100	33241	360	3
112312	2	11	5	4	2	1	1	0	64870	672	1653	836	122	0	1	80	11	15	100	33078	360	2
112311	2	10	5	4	2	1	0	1	64869	672	1656	869	126	0	0	71	10	14	100	33423	360	1
112309	1	7	6	3	2	0	0	1	64872	672	1660	844	106	0	0	72	10	9	100	33130	360	1
112305	1	6	5	3	3	0	0	1	64874	672	1663	822	125	0	1	45	9	9	100	63344	360	1
112300	1	3	6	3	4	0	0	1	64876	672	1667	840	111	0	1	35	9	8	100	63429	360	1
112295	2	2	4	3	5	0	0	1	64879	672	1670	818	104	0	1	34	9	7	100	33227	360	2
112289	2	2	4	3	4	0	0	1	64878	672	1678	830	114	0	1	35	9	6	100	33235	360	0
112284	3	3	3	3	2	0	0	0	64880	672	1683	859	101	0	1	28	9	5	100	32760	360	2
112280	2	5	3	2	2	0	0	0	64877	672	1690	844	99	0	0	29	9	5	100	33026	360	1
112280	2	3	4	1	2	0	0	0	64875	672	1694	834	99	0	0	27	7	5	100	33085	360	0
112277	2	1	3	2	2	0	0	0	64874	672	1700	815	115	0	0	25	6	4	100	63264	360	0
112275	1	1	3	2	3	0	0	0	64872	672	1704	823	98	0	0	26	6	4	100	63722	360	0
112270	0	3	3	1	2	2	0	0	64869	672	1711	782	111	0	0	26	6	5	100	33213	360	1
112270	0	2	1	1	3	2	0	0	64869	672	1713	785	113	0	0	25	6	3	100	33356	360	0
112266	0	1	1	1	4	2	0	0	64866	672	1720	809	110	0	1	25	8	1	100	32893	360	0
112264	0	0	2	1	3	3	0	0	64863	672	1725	815	107	0	1	23	8	1	100	33191	360	0
112263	0	0	1	1	2	3	0	0	64865	672	1726	831	115	0	0	20	6	1	100	33314	360	0
112260	0	0	0	1	2	3	0	0	64865	672	1730	805	119	1	1	11	4	2	100	63286	360	0
112256	0	0	0	1	1	4	0	0	64861	672	1738	815	95	0	0	5	4	2	100	63386	360	0
112252	0	0	0	1	1	3	0	0	64862	672	1742	811	111	0	0	5	3	2	100	33028	360	0
112250	0	0	0	0	1	3	0	0	64863	672	1744	819	116	0	0	5	2	2	100	33093	360	0
112249	0	0	0	0	0	2	0	0	64864	672	1746	863	106	0	0	6	1	1	100	32872	360	0
112244	0	0	0	0	0	2	0	0	64861	672	1754	871	125	0	0	7	1	1	100	33328	360	0
112240	0	0	0	0	0	2	0	0	64859	672	1760	857	114	0	0	7	1	1	100	32951	360	0
112237	0	0	0	0	0	1	0	0	64856	672	1767	877	112	0	0	6	0	1	100	63294	360	0
112235	0	0	0	0	0	1	0	0	64851	672	1774	840	106	0	0	3	0	1	100	63408	360	0
112232	0	0	0	0	0	1	0	0	64849	672	1779	817	105	0	0	3	0	1	100	33277	360	0
112232	0	0	0	0	0	1	0	0	64847	672	1781	800	96	0	0	0	0	1	100	33240	360	0
112231	0	0	0	0	0	1	0	0	64844	672	1785	827	105	0	0	0	0	1	100	33194	360	0
112228	0	0	0	0	0	1	0	0	64842	672	1790	794	112	0	0	0	0	1	100	33000	360	0
112226	0	0	0	0	0	1	0	0	64842	672	1792	801	112	0	0	0	0	1	100	33135	360	0
112222	0	0	0	0	0	1	0	0	64840	672	1798	833	102	0	0	0	0	1	100	63071	360	0
112217	0	0	0	0	0	0	0	0	64839	672	1805	849	119	0	0	0	0	0	0	63179	360	0
112213	0	0	0	0	0	0	0	0	64838	672	1810	837	117	0	0	0	0	0	0	33121	360	0
112211	0	0	0	0	0	0	0	0	64838	672	1812	837	102	0	0	0	0	0	0	33122	360	0
112207	0	0	0	0	0	0	0	0	64838	672	1816	859	112	0	0	0	0	0	0	33142	360	0
112204	0	0	0	0	0	0	0	0	64837	672	1820	866	135	0	0	0	0	0	0	32938	360	0
112202	0	0	0	0	0	0	0	0	64836	672	1823	848	123	0	0	0	0	0	0	32814	360	0
112199	0	0	0	0	0	0	0	0	64835	672	1827	863	113	0	0	0	0	0	0	63328	360	0
