S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
111400	83	215	225	73	61	30	13	6	65347	683	1397	915	264	1	17	6151	229	471	100	39268	360	56
111341	79	200	205	79	63	28	12	6	65432	684	1404	902	285	2	19	5679	216	450	100	39300	360	54
111288	74	186	198	75	62	26	11	3	65518	685	1407	912	99	2	19	5267	206	426	100	39456	360	50
111238	76	178	167	74	67	24	12	2	65598	685	1412	891	347	1	17	5076	188	410	100	67074	360	48
111190	80	161	151	68	67	23	12	2	65671	685	1423	908	261	0	17	4475	174	388	100	67052	360	43
111144	73	168	131	61	68	20	12	2	65744	686	1424	884	278	2	19	4560	178	355	100	38050	360	46
111090	73	168	119	56	70	22	11	2	65806	687	1429	876	112	1	15	5408	182	337	100	37977	360	50
111051	68	159	116	54	69	20	11	3	65860	687	1435	872	104	0	13	5512	177	320	100	38629	360	36
111005	67	154	113	55	71	19	9	4	65907	688	1441	858	126	3	16	5264	178	310	100	38627	360	42
110956	65	157	113	51	56	18	9	4	65969	689	1446	856	310	1	18	6398	173	296	100	39191	360	46
110914	62	155	112	46	56	15	9	4	66024	689	1447	883	274	1	11	6248	174	281	100	68153	360	41
110875	65	132	115	37	59	17	9	4	66076	690	1454	884	278	0	15	6227	168	266	100	67610	360	34
110843	55	134	103	38	54	16	7	4	66127	693	1459	869	113	0	10	5563	152	255	100	39650	360	30
110811	51	113	108	40	54	14	7	4	66171	694	1466	856	291	0	7	5506	142	245	100	38320	360	29
110774	56	103	113	41	41	13	7	4	66220	694	1467	868	113	0	8	5779	129	245	100	38495	360	36
110746	49	93	113	38	39	12	9	3	66259	694	1478	848	103	1	12	6263	139	214	100	39049	360	20
110719	34	107	91	33	32	14	8	2	66312	695	1486	875	99	0	8	5454	123	196	100	39369	360	21
110699	25	105	86	27	31	14	6	2	66351	697	1490	842	91	1	9	5429	107	187	100	67134	360	17
110673	29	101	79	34	28	16	6	1	66376	697	1493	827	103	0	6	5307	108	185	100	66968	360	25
110650	34	87	78	36	23	15	7	1	66405	697	1500	824	257	0	10	4010	86	194	100	38472	360	18
110626	28	85	73	36	25	15	6	0	66437	698	1504	839	111	0	10	5561	100	168	100	37485	360	21
110607	29	81	67	33	23	13	6	0	66471	698	1505	846	96	0	9	5063	89	163	100	38471	360	18
110590	29	72	64	31	17	13	6	0	66501	698	1512	812	108	0	10	5006	85	147	100	37730	360	15
110566	31	63	69	31	13	10	7	0	66529	698	1516	806	114	0	6	4528	75	149	100	37950	360	22
110549	27	58	68	27	15	10	7	0	66550	698	1524	842	95	0	3	3952	68	144	100	65886	360	12
110529	30	53	59	31	16	8	7	0	66575	698	1527	826	159	1	7	2490	70	134	100	66158	360	17
110517	30	51	52	23	13	8	6	1	66604	698	1530	830	120	0	5	3773	63	120	100	36031	360	10
110502	26	47	52	18	14	8	5	1	66626	699	1535	781	110	0	1	3872	53	117	100	36744	360	12
110491	17	50	52	16	10	9	3	2	66646	700	1537	775	120	1	4	3844	44	113	100	36946	360	9
110472	22	47	47	17	10	9	3	2	66661	700	1543	806	117	0	1	3342	39	116	100	36812	360	15
110462	18	36	55	15	11	8	4	2	66677	700	1545	800	180	0	4	1704	29	118	100	36310	360	10
110452	14	44	45	14	9	7	4	2	66696	700	1546	803	269	0	8	1728	35	102	100	64201	360	10
110445	8	42	41	14	11	5	4	2	66709	700	1552	816	105	0	4	2198	38	87	100	64420	360	5
110431	9	33	40	15	10	5	4	2	66725	700	1559	783	116	0	1	2636	33	83	100	35242	360	9
110417	11	35	33	13	7	5	3	2	66744	700	1563	808	121	0	2	3363	32	75	100	36257	360	12
110403	13	34	31	12	4	5	3	2	66756	701	1569	817	126	0	2	2842	30	72	100	36500	360	10
110387	15	38	22	10	6	6	2	2	66768	702	1575	821	115	0	2	1860	29	70	100	35672	360	14
110380	13	30	24	10	7	6	3	1	66778	702	1579	810	105	0	2	1865	31	62	100	35036	360	4
110370	11	32	23	12	4	5	2	1	66785	703	1585	831	122	0	3	1866	33	56	100	64352	360	8
110364	9	31	23	10	4	4	2	1	66793	703	1589	820	119	0	3	1941	33	50	100	64413	360	3
110355	6	32	26	8	3	4	2	0	66804	703	1590	803	105	0	0	1934	26	55	100	35047	360	8
110347	5	31	25	6	3	4	2	0	66814	703	1593	819	116	0	4	1414	22	54	100	35103	360	6
110334	9	19	28	8	6	4	2	0	66819	703	1601	830	109	0	1	1398	22	54	100	34459	360	7
110324	10	21	22	9	3	5	1	0	66828	704	1606	815	110	0	2	250	18	53	100	34676	360	8
110316	8	19	20	7	2	6	0	1	66838	704	1612	754	112	0	2	244	14	48	100	33334	360	3
110310	5	19	21	6	2	6	0	1	66846	704	1613	784	107	0	1	236	12	47	100	63118	360	5
110308	4	15	19	5	3	6	0	1	66853	704	1615	821	108	0	1	230	11	41	100	63554	360	2
110299	5	13	18	5	3	4	0	1	66861	704	1620	846	108	0	1	260	9	39	100	33447	360	5
110287	6	12	15	5	3	4	0	1	66869	704	1627	862	114	1	3	1095	12	33	100	33353	360	6
110281	4	14	14	5	3	4	0	1	66872	704	1631	864	116	0	0	1332	12	32	100	34422	360	3
110278	5	11	12	3	6	5	0	1	66871	704	1637	838	134	1	1	1337	14	28	100	34253	360	3
110272	8	6	12	3	6	5	0	1	66875	704	1641	844	103	0	3	1324	14	26	100	34390	360	4
110264	7	9	8	3	5	4	0	1	66881	704	1647	832	118	0	1	1323	14	22	100	63985	360	3
110252	11	5	10	3	5	4	0	1	66886	704	1652	843	97	0	0	1318	14	24	100	64028	360	7
110244	12	8	9	2	3	4	0	1	66889	704	1657	871	120	0	2	1314	15	23	100	34536	360	4
110242	10	10	5	2	2	4	0	1	66893	704	1660	860	123	0	0	1315	13	20	100	34446	360	1
110238	5	11	7	2	2	4	0	1	66894	704	1665	851	113	0	0	1278	12	19	100	34622	360	0
110228	4	17	6	2	0	3	0	0	66899	704	1670	862	110	0	0	1253	10	22	100	34515	360	6
110220	6	14	7	4	1	3	0	0	66901	704	1673	902	103	0	0	68	8	27	100	34437	360	5
110216	4	12	10	3	1	3	0	0	66900	704	1680	891	275	0	1	60	8	25	100	63299	360	0
110213	3	11	11	0	1	3	0	0	66903	704	1684	859	110	0	2	35	11	18	100	63595	360	0
110209	3	8	10	0	1	3	0	0	66904	704	1691	848	99	0	0	24	6	19	100	33250	360	0
110207	1	6	7	1	2	2	0	0	66909	704	1694	821	124	0	0	20	4	15	100	33046	360	0
110205	0	6	6	1	2	2	0	0	66908	704	1699	844	113	0	2	25	6	11	100	32950	360	1
110196	1	7	7	1	2	2	0	0	66907	704	1706	876	114	0	1	47	7	13	100	33172	360	4
110190	1	5	7	1	2	2	0	0	66908	704	1713	845	112	0	0	47	7	11	100	33126	360	0
110186	1	2	5	3	2	1	0	0	66907	704	1722	828	108	0	0	49	7	7	100	63330	360	0
110183	2	1	6	1	0	1	0	0	66910	704	1725	824	103	0	0	49	4	7	100	63607	360	1
110180	1	3	4	1	0	1	0	0	66911	704	1728	817	118	0	0	50	3	7	100	33113	360	1
110174	1	4	3	1	0	1	0	0	66911	704	1734	818	130	0	0	50	2	8	100	33304	360	1
110168	0	4	4	1	0	1	0	0	66910	704	1741	830	106	0	0	35	2	8	100	33169	360	0
110163	0	4	4	1	0	1	0	0	66908	704	1748	846	115	0	0	35	2	8	100	33204	360	1
110159	0	4	3	1	1	1	0	0	66906	704	1754	811	109	0	0	36	2	8	100	33406	360	1
110151	0	2	2	2	1	1	0	0	66906	704	1764	796	102	0	0	3	1	7	100	63348	360	0
110148	0	1	2	2	0	1	0	0	66907	704	1768	820	101	0	1	4	1	5	100	63345	360	0
110144	0	1	1	2	0	1	0	0	66906	704	1774	826	102	0	1	483	4	1	100	33784	360	0
110142	0	1	1	1	0	1	0	0	66906	704	1777	835	121	0	0	484	3	1	100	33459	360	0
110140	0	0	2	1	0	1	0	0	66905	704	1780	813	116	0	0	484	3	1	100	33132	360	0
110139	0	0	1	0	0	1	0	0	66906	704	1782	815	104	0	0	485	1	1	100	33474	360	0
110137	0	0	0	0	0	1	0	0	66905	704	1786	814	110	0	0	486	0	1	100	33510	360	0
110136	0	0	0	0	0	1	0	0	66903	704	1789	801	112	0	0	487	0	1	100	63682	360	0
110134	0	0	0	0	0	0	0	0	66901	704	1794	794	93	0	0	487	0	0	0	63672	360	0
110132	0	0	0	0	0	0	0	0	66900	704	1797	827	109	0	0	488	0	0	0	33404	360	0
110125	0	0	0	0	0	0	0	0	66898	704	1806	828	116	0	0	488	0	0	0	33476	360	0
110124	0	0	0	0	0	0	0	0	66896	704	1809	835	119	0	0	3	0	0	0	33398	360	0
110121	0	0	0	0	0	0	0	0	66894	704	1814	840	107	0	0	0	0	0	0	33189	360	0
110116	0	0	0	0	0	0	0	0	66890	704	1823	869	107	0	0	0	0	0	0	32917	360	0
110112	0	0	0	0	0	0	0	0	66889	704	1828	884	104	0	0	0	0	0	0	63258	360	0
110110	0	0	0	0	0	0	0	0	66887	704	1832	885	115	0	0	0	0	0	0	62937	360	0
110108	0	0	0	0	0	0	0	0	66887	704	1834	875	112	0	0	0	0	0	0	33042	360	0
110104	0	0	0	0	0	0	0	0	66884	704	1841	848	111	0	0	0	0	0	0	33039	360	0
110101	0	0	0	0	0	0	0	0	66880	704	1848	852	104	0	0	0	0	0	0	33179	360	0
110098	0	0	0	0	0	0	0	0	66878	704	1853	843	121	0	0	0	0	0	0	33147	360	0
110097	0	0	0	0	0	0	0	0	66877	704	1855	877	99	0	0	0	0	0	0	33083	360	0
110093	0	0	0	0	0	0	0	0	66875	704	1861	885	116	0	0	0	0	0	0	63042	360	0
