S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
111094	77	184	152	47	52	24	12	4	65770	705	1412	835	238	1	19	5935	190	358	100	39171	360	54
111051	77	165	156	49	56	24	12	5	65812	705	1421	835	286	1	21	5855	188	351	100	39060	360	38
111009	75	161	145	45	55	23	10	6	65876	706	1422	836	277	2	14	4855	171	343	100	38773	360	42
110980	65	142	145	44	57	19	9	6	65932	706	1428	840	288	1	13	4788	168	313	100	66500	360	27
110942	60	141	133	38	49	19	9	5	65998	706	1433	852	279	3	19	4733	159	290	100	66690	360	33
110906	55	141	119	37	45	16	8	6	66057	706	1437	854	117	1	7	4638	148	273	100	38038	360	33
110870	53	136	119	30	38	14	7	6	66111	707	1442	873	284	1	7	2968	118	279	100	37983	360	35
110830	58	130	104	31	36	14	8	4	66162	707	1449	809	122	1	8	3699	103	278	100	36146	360	34
110811	49	105	103	34	40	12	7	4	66205	709	1454	862	110	1	11	3112	98	252	100	36986	360	15
110778	40	104	109	36	30	10	8	3	66244	709	1462	860	256	0	14	3462	101	236	100	36155	360	27
110746	39	100	111	35	20	11	6	4	66286	710	1465	834	112	1	8	3443	82	240	100	65902	360	31
110726	37	92	105	33	19	7	5	4	66324	711	1470	789	282	0	8	2866	83	215	100	65710	360	18
110703	35	86	97	30	20	7	5	3	66363	711	1473	789	122	1	7	2843	78	202	100	35907	360	21
110687	27	87	87	24	16	7	4	2	66403	712	1477	814	113	1	9	2831	83	169	100	36116	360	12
110658	32	79	87	25	14	7	4	2	66431	712	1482	847	95	0	2	2719	71	177	100	35866	360	24
110633	31	76	78	26	14	8	5	2	66461	712	1487	837	103	0	3	2683	66	172	100	35525	360	21
110620	26	71	75	21	14	9	5	2	66488	712	1490	843	97	0	9	2739	64	157	100	35649	360	11
110600	25	63	78	23	17	9	5	2	66504	712	1495	851	98	0	4	1158	55	165	100	65301	360	18
110583	25	60	75	20	13	9	4	2	66530	713	1499	858	122	0	12	1025	51	155	100	64342	360	16
110560	33	56	63	15	11	10	3	2	66561	714	1505	817	138	0	1	1791	45	146	100	35535	360	21
110537	33	59	53	19	10	11	3	2	66580	714	1512	809	106	0	4	1810	42	146	100	34875	360	19
110515	31	61	50	15	8	11	3	2	66605	714	1518	821	110	0	4	1862	34	145	100	34803	360	18
110499	32	54	51	15	9	10	4	1	66623	714	1521	849	126	0	1	1811	28	147	100	34600	360	15
110482	25	56	54	13	5	8	5	1	66645	714	1525	872	130	0	9	1776	32	134	100	35269	360	13
110469	21	59	45	16	6	8	5	1	66662	714	1527	886	124	0	2	1789	33	127	100	64368	360	12
110455	19	56	47	18	6	9	4	2	66670	714	1533	882	112	0	8	1800	43	116	100	64867	360	11
110441	15	53	45	19	9	7	4	2	66686	714	1538	877	110	0	4	1655	44	108	100	34785	360	12
110429	12	55	36	20	9	7	3	3	66701	714	1544	876	267	0	3	2157	47	95	100	35256	360	9
110411	14	47	43	21	11	8	3	3	66711	714	1547	872	120	1	2	860	47	100	100	35354	360	15
110396	15	46	42	17	9	7	2	4	66731	714	1550	894	158	1	6	1962	44	94	100	33954	360	12
110381	15	41	39	19	12	8	2	4	66740	714	1558	860	278	0	3	2034	43	93	100	35266	360	13
110366	16	39	42	20	12	7	2	4	66750	714	1561	848	106	1	6	2023	52	86	100	64341	360	14
110351	18	36	36	20	13	7	1	4	66764	715	1568	815	108	0	4	2033	51	80	100	64593	360	10
110341	17	34	30	16	10	6	0	4	66785	716	1574	817	109	0	2	1901	42	71	100	35205	360	5
110332	15	34	25	18	9	6	0	3	66797	716	1578	816	120	0	0	1892	42	65	100	34865	360	8
110319	14	33	22	14	7	5	0	3	66814	716	1586	828	128	0	2	1874	34	61	100	35121	360	6
110311	8	30	24	16	6	5	0	2	66823	716	1592	814	268	0	4	1905	40	49	100	34816	360	4
110302	6	29	19	12	8	5	1	2	66836	716	1597	817	102	0	3	1390	31	49	100	35286	360	5
110293	6	29	16	12	8	4	0	0	66847	717	1601	815	120	0	3	1396	29	46	100	64109	360	6
110286	6	26	15	11	8	4	0	0	66852	717	1608	802	106	0	4	221	27	43	100	64231	360	4
110277	7	22	14	9	12	4	0	0	66860	717	1611	829	115	0	2	171	24	44	100	33425	360	6
110267	10	20	16	5	11	4	0	0	66864	717	1619	818	95	0	7	164	22	44	100	33158	360	5
110253	11	21	14	3	9	5	0	0	66872	717	1628	826	120	0	2	187	19	44	100	33609	360	7
110241	10	18	16	3	10	4	0	0	66876	717	1638	818	103	0	2	190	23	38	100	33251	360	5
110227	11	22	15	3	10	4	0	0	66880	717	1644	814	113	0	1	199	23	42	100	33581	360	10
110224	9	18	10	9	9	4	0	0	66886	717	1647	858	116	0	0	193	18	41	100	63603	360	2
110217	5	19	14	8	8	4	0	0	66888	717	1653	833	271	1	4	152	19	39	100	63559	360	3
110209	5	16	13	6	6	4	0	0	66894	717	1663	821	95	0	2	206	21	29	100	33463	360	3
110204	4	16	13	4	5	5	0	0	66899	717	1666	847	279	0	2	203	21	26	100	33597	360	2
110201	2	15	12	4	5	4	0	0	66906	717	1667	808	101	0	0	195	21	21	100	32961	360	2
110196	2	10	15	3	8	3	1	0	66908	717	1670	795	123	0	1	183	19	23	100	33255	360	3
110191	5	7	14	4	6	3	1	0	66910	717	1675	802	261	0	3	131	16	24	100	33426	360	4
110185	4	6	12	5	5	3	1	0	66914	717	1681	841	105	0	2	129	13	23	100	63309	360	1
110181	2	7	11	5	4	3	1	0	66917	717	1685	844	110	0	2	129	13	20	100	63481	360	1
110173	3	6	15	3	2	3	1	0	66919	717	1691	833	114	0	0	128	11	22	100	33331	360	4
110166	3	9	12	2	1	3	1	0	66924	717	1695	824	126	0	0	129	8	23	100	33302	360	4
110161	3	5	12	2	2	3	1	0	66926	717	1701	836	116	0	0	94	5	23	100	33239	360	1
110157	4	5	11	1	1	3	1	0	66926	717	1707	828	109	0	0	37	4	22	100	33267	360	2
110153	4	4	9	0	1	3	1	0	66928	717	1713	820	108	0	2	36	3	19	100	33140	360	1
110151	4	3	7	0	1	3	1	0	66930	717	1716	814	261	0	1	38	4	15	100	63204	360	0
110145	3	4	7	1	1	1	0	1	66930	717	1723	815	106	0	0	35	4	13	100	63161	360	2
110143	3	4	5	2	1	1	0	1	66932	717	1724	839	249	0	1	23	4	12	100	33169	360	1
110139	2	4	5	1	2	1	0	0	66931	717	1731	826	105	0	1	18	3	12	100	32991	360	1
110132	3	3	5	1	2	1	0	0	66928	717	1741	842	101	0	0	12	2	13	100	33299	360	1
110128	3	3	4	1	2	1	0	0	66928	717	1746	835	109	0	0	12	1	13	100	33199	360	1
110126	1	5	2	1	2	1	0	0	66928	717	1750	813	114	0	1	18	2	10	100	33088	360	0
110121	0	6	3	1	2	1	0	0	66927	717	1755	841	108	0	1	22	3	10	100	63253	360	1
110116	0	7	4	0	1	1	0	0	66926	717	1761	819	112	0	1	26	2	11	100	63181	360	2
110112	0	3	6	0	1	1	0	0	66925	717	1768	848	104	0	0	20	0	11	100	33001	360	0
110105	1	3	5	0	0	1	0	0	66926	717	1775	822	119	0	1	21	1	9	100	33058	360	1
110100	3	3	7	0	0	1	0	0	66924	717	1778	857	95	0	0	22	1	13	100	33106	360	4
110099	3	3	3	0	0	1	0	0	66925	717	1782	873	119	0	0	21	1	9	100	33375	360	0
110097	2	4	1	0	0	1	0	0	66924	717	1787	881	95	0	0	17	0	8	100	33288	360	0
110092	1	3	1	0	2	1	0	0	66920	717	1796	880	104	0	0	18	0	8	100	63114	360	0
110087	0	4	1	0	2	1	0	0	66916	717	1805	902	123	0	2	24	2	6	100	63445	360	0
110086	0	2	1	0	3	1	0	0	66914	717	1809	874	104	0	0	19	2	5	100	33321	360	0
110083	0	1	2	0	0	1	0	0	66915	717	1814	873	130	0	1	16	0	4	100	33021	360	0
110081	0	1	1	0	0	1	0	0	66914	717	1818	870	105	0	0	36	0	3	100	33027	360	0
110081	0	1	1	0	0	0	0	0	66914	717	1819	875	120	0	0	36	0	2	100	33278	360	0
110076	0	1	0	0	0	0	0	0	66914	717	1825	882	112	0	0	31	0	1	100	32957	360	0
110072	0	0	0	0	1	0	0	0	66913	717	1830	892	119	0	0	33	0	1	100	63298	360	0
110070	0	0	0	0	1	0	0	0	66910	717	1835	895	117	0	1	36	1	0	100	63321	360	0
110068	0	0	0	0	1	0	0	0	66909	717	1838	893	106	0	0	37	1	0	100	33174	360	0
110066	0	0	0	0	1	0	0	0	66908	717	1841	881	106	0	0	39	1	0	100	33059	360	0
110063	0	0	0	0	1	0	0	0	66905	717	1847	867	111	0	0	32	1	0	100	33030	360	0
110060	0	0	0	0	1	0	0	0	66904	717	1851	847	113	0	0	33	1	0	100	33108	360	0
110055	0	0	0	0	1	0	0	0	66904	717	1856	838	116	0	0	6	1	0	100	32802	360	0
110050	0	0	0	0	1	0	0	0	66901	717	1864	847	99	0	0	6	1	0	100	63139	360	0
110046	0	0	0	0	1	0	0	0	66896	717	1873	869	109	0	0	6	1	0	100	63430	360	0
110042	0	0	0	0	1	0	0	0	66894	717	1879	860	118	0	0	6	1	0	100	33072	360	0
110039	0	0	0	0	1	0	0	0	66891	717	1885	837	123	0	0	6	1	0	100	33052	360	0
110037	0	0	0	0	1	0	0	0	66891	717	1887	841	107	0	0	3	1	0	100	33078	360	0
110035	0	0	0	0	0	0	0	0	66892	717	1889	831	120	0	0	4	0	0	0	32940	360	0
110032	0	0	0	0	0	0	0	0	66889	717	1895	861	111	0	0	4	0	0	0	32893	360	0
110031	0	0	0	0	0	0	0	0	66887	717	1898	854	120	0	0	5	0	0	0	62784	360	0
