S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
113239	126	277	290	106	77	25	17	5	63271	695	1405	878	116	1	22	6760	327	591	100	40656	360	85
113140	128	271	297	101	70	26	15	5	63373	695	1412	854	112	0	17	6226	297	611	100	39783	360	95
113058	127	269	275	90	68	24	15	5	63486	696	1420	850	302	1	23	3501	245	623	100	39241	360	77
112985	123	261	252	90	61	27	11	5	63591	701	1426	822	165	1	26	4048	245	580	100	36391	360	69
112933	109	233	240	86	63	27	12	5	63690	701	1434	829	297	2	23	3868	225	545	100	66473	360	48
112872	91	243	214	79	62	27	12	5	63785	702	1441	841	120	2	25	4614	228	500	100	66390	360	53
112803	96	227	224	73	63	25	13	4	63860	702	1443	860	280	0	22	6556	234	487	100	38780	360	68
112751	90	199	219	73	57	26	15	4	63950	703	1446	848	149	1	23	6563	236	443	100	39867	360	50
112694	78	192	201	67	62	24	13	2	64043	705	1452	838	114	1	17	6329	213	424	100	39788	360	53
112637	81	178	199	61	64	25	12	2	64115	706	1453	826	309	0	25	6373	217	403	100	39248	360	55
112579	85	172	185	56	54	22	9	4	64203	707	1457	828	258	0	17	6036	209	374	100	39568	360	55
112536	73	173	163	54	53	23	9	4	64279	707	1459	817	326	2	13	6059	194	354	100	67403	360	42
112494	63	171	154	52	56	22	10	4	64336	707	1464	821	116	0	9	6101	185	343	100	67464	360	40
112451	64	156	143	43	56	22	10	3	64409	707	1469	831	121	0	17	5846	179	315	100	39802	360	41
112408	69	137	146	39	47	18	11	3	64469	708	1478	858	286	0	16	6622	179	288	100	40063	360	37
112369	62	142	120	42	44	19	11	3	64531	708	1482	899	104	0	10	5898	160	280	100	39735	360	37
112312	65	140	121	39	42	21	11	2	64578	709	1493	859	182	3	10	5129	159	280	100	39173	360	49
112275	64	125	123	45	47	21	10	2	64615	710	1496	898	102	0	7	4998	150	285	100	38088	360	35
112239	52	130	116	42	46	17	10	2	64666	710	1503	863	110	2	16	4916	161	252	100	66556	360	30
112210	43	133	114	36	39	17	9	2	64714	710	1506	834	81	0	7	5872	140	251	100	67182	360	28
112178	40	123	110	35	36	16	9	2	64764	710	1510	822	273	2	12	5807	130	239	100	38941	360	29
112141	45	120	103	37	40	15	8	3	64799	710	1512	833	108	0	7	5753	126	242	100	38952	360	36
112105	50	122	90	38	33	14	7	2	64846	710	1516	848	267	1	10	4772	113	241	100	38575	360	35
112081	50	109	88	33	31	12	6	3	64890	711	1519	836	175	2	7	4229	99	230	100	37811	360	23
112056	38	114	83	31	29	13	4	3	64923	713	1526	826	114	0	7	2455	75	237	100	37145	360	23
112024	37	109	86	25	29	13	4	3	64962	713	1528	830	283	0	11	1995	78	225	100	64563	360	30
111998	41	89	83	24	29	14	7	3	65001	713	1531	844	100	0	9	1945	73	214	100	65061	360	24
111969	43	76	87	25	33	13	8	3	65030	713	1533	838	145	1	9	2393	75	210	100	35554	360	28
111947	30	89	84	25	30	12	7	3	65056	714	1536	861	130	0	10	1235	89	188	100	35407	360	20
111921	35	81	73	23	32	10	7	4	65092	714	1541	871	110	0	7	1620	89	172	100	34418	360	21
111904	35	66	78	27	29	11	6	3	65114	716	1544	888	247	0	6	2239	86	166	100	35546	360	16
111888	27	64	75	22	25	10	6	3	65147	716	1550	882	106	0	4	2232	78	151	100	35558	360	13
111869	29	54	59	24	25	9	5	3	65186	717	1553	905	111	0	5	2189	74	131	100	64864	360	16
111849	27	49	59	25	24	8	5	2	65212	717	1556	882	273	1	7	2678	86	111	100	65091	360	17
111841	24	41	52	21	21	8	4	2	65243	718	1558	876	100	1	4	2847	72	99	100	35688	360	6
111822	21	46	49	17	19	8	4	2	65263	718	1564	890	115	0	4	3114	67	97	100	36081	360	14
111808	21	42	48	14	16	7	6	2	65279	718	1572	859	114	0	4	2645	61	93	100	36156	360	10
111797	14	45	47	10	15	6	5	2	65292	719	1581	841	113	0	3	2540	54	88	100	35463	360	7
111782	13	43	46	11	14	5	5	2	65304	719	1589	874	127	0	1	2469	46	91	100	35756	360	10
111770	17	35	46	8	13	5	4	2	65319	720	1594	888	126	1	1	1306	34	94	100	65219	360	9
111757	20	27	47	9	9	5	4	2	65334	720	1599	882	121	0	4	1287	32	89	100	64222	360	10
111751	15	26	41	11	8	4	4	1	65352	720	1600	881	120	0	4	2449	32	77	100	35633	360	4
111745	11	27	37	9	9	4	3	1	65363	721	1603	889	105	0	1	1919	26	74	100	35500	360	5
111732	14	25	31	6	6	4	4	1	65378	721	1611	878	111	0	4	1866	23	67	100	34910	360	8
111729	10	26	28	6	4	3	3	2	65386	721	1615	869	105	0	2	1361	21	59	100	35087	360	1
111720	11	26	24	4	3	3	2	2	65399	722	1617	854	118	0	1	1287	12	61	100	34371	360	7
111716	10	22	22	3	6	2	2	2	65407	722	1619	865	117	0	0	1277	10	57	100	64234	360	4
111714	8	16	21	5	5	3	2	1	65413	722	1623	858	101	0	4	1285	14	46	100	64119	360	1
111705	7	15	22	6	8	3	2	1	65412	722	1630	849	102	1	3	1314	15	48	100	34467	360	6
111696	11	12	22	6	10	3	2	0	65414	722	1635	871	128	1	5	1352	26	40	100	34279	360	5
111687	9	16	20	6	10	3	3	0	65417	722	1640	852	112	0	3	202	27	40	100	34337	360	7
111676	10	18	19	3	9	4	3	0	65422	722	1647	817	115	0	2	191	26	40	100	33135	360	5
111669	12	17	13	4	8	4	2	1	65427	722	1654	828	103	0	1	213	23	37	100	33343	360	3
111661	10	18	12	3	8	4	2	1	65434	722	1658	846	104	0	0	193	20	37	100	63504	360	4
111655	9	20	12	3	7	4	2	0	65436	722	1663	844	121	0	1	191	20	37	100	63739	360	4
111648	5	15	15	1	9	3	2	0	65442	722	1671	815	110	0	0	215	19	31	100	33380	360	0
111641	3	15	12	2	9	3	1	1	65445	722	1679	799	121	0	1	223	19	26	100	33250	360	2
111632	2	15	12	3	7	3	1	2	65447	722	1687	818	115	0	1	203	17	26	100	33199	360	3
111623	4	13	14	2	5	3	1	2	65453	722	1691	824	121	0	2	223	9	33	100	33333	360	6
111618	4	13	10	2	3	3	1	2	65460	722	1695	861	107	0	0	176	5	31	100	33360	360	3
111611	7	9	11	1	3	2	1	2	65464	722	1700	852	274	0	2	151	6	28	100	63405	360	4
111602	7	8	12	1	2	2	1	2	65463	722	1711	854	115	0	1	158	7	26	100	63359	360	2
111598	6	8	8	2	3	2	1	2	65463	722	1718	884	122	0	1	158	7	23	100	33508	360	1
111592	4	8	9	2	3	2	2	1	65464	722	1724	878	117	0	1	162	9	21	100	33241	360	2
111587	2	9	8	3	3	0	2	1	65469	722	1727	883	124	0	1	138	9	18	100	33278	360	3
111580	3	8	9	2	1	0	2	1	65470	722	1735	886	139	0	1	197	10	15	100	33410	360	2
111578	5	5	9	3	3	0	2	1	65469	722	1736	851	98	0	0	168	10	17	100	33147	360	2
111572	3	5	8	3	3	1	2	1	65471	722	1742	849	115	0	0	134	9	16	100	63280	360	1
111563	5	5	7	2	1	0	0	2	65476	723	1749	837	117	0	2	132	6	14	100	63564	360	4
111558	5	4	5	2	1	0	0	0	65481	723	1754	821	107	0	0	134	5	12	100	33347	360	0
111555	3	5	2	1	3	0	0	0	65482	723	1759	806	96	0	0	84	2	12	100	33218	360	1
111552	2	6	3	0	3	0	0	0	65479	723	1765	838	104	0	1	88	3	11	100	33248	360	1
111550	1	5	5	0	3	0	0	0	65477	723	1769	854	121	0	1	88	4	10	100	33289	360	0
111548	1	3	6	0	4	0	0	0	65474	723	1774	840	109	0	1	90	6	8	100	33157	360	0
111540	2	2	6	1	4	0	0	0	65473	723	1782	844	96	0	0	96	7	8	100	63375	360	1
111536	2	2	7	0	1	0	0	0	65476	723	1786	814	107	0	0	58	4	8	100	63327	360	1
111532	1	4	4	0	1	0	0	0	65477	723	1791	810	119	0	0	60	3	7	100	33044	360	1
111529	1	2	4	1	1	0	0	0	65476	723	1796	803	114	0	0	62	3	6	100	33202	360	0
111529	0	2	4	1	0	0	0	0	65478	723	1796	800	99	0	1	53	1	6	100	32889	360	0
111527	1	2	3	1	0	0	0	0	65477	723	1799	803	112	0	0	55	1	6	100	33052	360	1
111522	1	1	3	0	1	0	0	0	65472	723	1810	805	107	0	0	55	1	5	100	33100	360	0
111518	0	2	2	0	1	0	0	0	65472	723	1815	801	114	0	0	54	1	4	100	63337	360	0
111515	0	1	1	0	2	0	0	0	65472	723	1819	782	94	0	1	50	1	3	100	63360	360	0
111509	1	0	0	0	2	0	0	0	65474	723	1824	781	119	0	1	13	1	2	100	33119	360	1
111505	2	0	0	0	2	0	0	0	65474	723	1827	758	123	0	1	19	3	1	100	33071	360	1
111502	1	1	0	0	2	0	0	0	65471	723	1833	799	111	0	0	20	3	1	100	32755	360	0
111499	1	1	0	0	2	0	0	0	65470	723	1837	833	122	0	0	20	3	1	100	33125	360	0
111495	1	0	1	0	0	0	0	0	65472	723	1841	808	108	0	0	21	1	1	100	32945	360	0
111491	0	1	1	0	0	0	0	0	65469	723	1848	790	106	0	0	14	1	1	100	63245	360	0
111487	1	0	1	0	0	0	0	0	65468	723	1853	797	117	0	0	14	1	1	100	63200	360	1
111485	1	0	1	0	0	0	0	0	65467	723	1856	809	118	0	0	16	1	1	100	32812	360	0
111484	0	1	1	0	0	0	0	0	65463	723	1861	829	115	0	0	16	1	1	100	32854	360	0
111482	0	0	1	0	1	0	0	0	65461	723	1865	798	83	0	0	12	1	1	100	33135	360	0
111481	0	0	1	0	1	0	0	0	65458	723	1869	832	118	0	1	11	1	1	100	32836	360	0
111474	0	1	0	0	1	0	0	0	65459	723	1875	849	120	0	0	31	1	1	100	33017	360	1
111471	1	0	1	0	0	0	0	0	65459	723	1878	823	114	0	0	31	1	1	100	63190	360	1
