S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
113170	125	249	242	93	95	40	16	9	63398	681	1415	800	250	4	27	7976	288	572	100	40991	360	75
113072	134	253	232	90	84	41	17	9	63503	681	1417	831	279	1	23	6834	258	593	100	40880	360	97
113021	108	253	221	79	85	43	16	10	63596	681	1420	846	251	2	30	7147	255	550	100	39851	360	50
112962	102	237	205	72	74	43	15	9	63702	682	1430	839	103	0	26	6498	243	505	100	68191	360	55
112908	90	219	205	66	71	43	17	8	63781	683	1442	863	106	1	16	5594	233	478	100	68607	360	47
112840	93	203	191	67	75	41	20	6	63867	683	1447	856	261	1	27	5079	233	457	100	38646	360	65
112784	88	199	165	59	76	41	19	6	63958	684	1454	854	316	1	22	4779	214	433	100	38358	360	51
112740	68	208	160	53	74	38	17	7	64027	686	1455	887	274	0	25	6764	209	409	100	38513	360	44
112685	63	199	153	52	75	36	16	7	64102	687	1458	868	261	0	15	6983	199	395	100	39969	360	53
112630	83	175	147	50	79	32	14	8	64166	689	1460	870	97	1	23	7304	199	381	100	39655	360	53
112596	75	169	122	47	66	30	12	9	64253	689	1465	905	287	1	25	7387	189	332	100	68399	360	32
112559	54	173	124	40	67	31	10	10	64307	689	1469	900	334	2	15	7494	181	318	100	68654	360	34
112510	57	169	122	35	62	27	12	9	64367	689	1474	871	113	0	12	6938	183	301	100	40947	360	47
112464	60	161	112	36	71	26	10	9	64413	691	1480	847	155	1	15	5802	177	299	100	39344	360	43
112428	64	141	124	39	70	23	11	7	64449	691	1486	886	102	1	16	5928	181	291	100	38757	360	33
112381	65	134	118	43	63	25	12	7	64500	691	1494	848	284	1	12	5376	179	281	100	38755	360	43
112337	59	133	112	46	54	25	12	7	64555	691	1502	888	90	0	14	4946	155	286	100	38187	360	38
112314	50	120	116	47	51	23	11	6	64597	692	1506	886	276	0	11	2784	145	273	100	66386	360	20
112284	46	117	107	44	45	19	10	4	64653	693	1511	890	279	0	13	2775	129	259	100	65185	360	27
112260	40	107	99	37	42	18	7	4	64707	696	1516	856	101	0	6	2171	105	245	100	35925	360	21
112218	44	107	90	32	34	14	11	3	64759	696	1525	875	281	1	12	1962	101	231	100	35294	360	34
112190	43	103	95	32	34	12	9	3	64783	698	1531	895	117	1	12	1520	100	228	100	35028	360	27
112164	48	84	100	29	32	12	9	4	64820	698	1533	887	305	0	10	1447	91	223	100	34404	360	24
112138	47	83	97	23	27	12	10	2	64861	698	1535	896	182	1	8	1125	94	205	100	34926	360	24
112118	37	89	83	25	24	12	11	2	64897	698	1537	912	102	0	7	1284	78	203	100	64037	360	19
112098	26	89	78	28	19	11	9	1	64932	700	1542	899	117	0	5	1258	72	188	100	64351	360	17
112082	28	76	75	30	18	12	9	2	64957	700	1544	902	96	1	2	1144	64	184	100	34578	360	16
112058	25	69	71	27	22	11	8	2	64986	702	1552	886	287	0	8	1591	63	170	100	34383	360	17
112039	22	56	73	26	16	9	8	2	65020	702	1560	869	277	0	12	2042	62	148	100	35091	360	12
112023	24	55	61	22	13	9	8	2	65047	702	1567	890	118	0	5	2031	60	132	100	35395	360	14
112002	22	52	62	26	9	10	8	2	65066	702	1572	898	105	0	6	1983	53	136	100	35285	360	16
111990	19	50	53	26	10	9	7	2	65086	703	1578	840	270	0	4	1924	48	126	100	64861	360	10
111977	12	54	44	22	7	5	8	2	65116	703	1583	843	272	0	5	2338	42	110	100	64642	360	9
111968	12	45	43	18	11	5	7	2	65132	704	1586	833	98	0	5	1924	41	100	100	35575	360	8
111957	14	33	40	21	14	3	7	2	65143	705	1594	850	274	0	4	1918	42	90	100	34944	360	8
111941	14	26	35	18	14	4	6	2	65163	706	1604	835	132	0	4	2227	32	85	100	34876	360	8
111929	11	30	33	16	14	3	5	2	65173	707	1610	851	249	0	5	2333	36	76	100	35263	360	10
111917	12	26	33	17	14	3	3	3	65184	708	1613	873	126	0	4	1836	30	78	100	35311	360	10
111904	11	29	30	13	13	2	1	3	65199	710	1618	892	293	0	6	1307	26	73	100	64518	360	9
111892	13	27	24	10	12	1	2	2	65214	710	1626	884	135	0	2	1778	20	69	100	64546	360	7
111882	13	21	21	9	13	2	2	1	65228	710	1631	891	261	0	5	1748	22	59	100	35216	360	6
111872	9	26	19	9	10	3	2	1	65238	710	1634	862	95	0	5	1317	25	53	100	35035	360	7
111860	8	26	15	11	12	3	2	0	65244	710	1642	850	113	0	4	1225	30	47	100	34536	360	8
111852	6	23	13	11	7	3	3	0	65256	710	1649	845	104	1	4	1215	28	38	100	34378	360	1
111844	8	17	19	11	7	2	3	0	65257	710	1655	835	135	0	0	1186	27	40	100	34222	360	5
111837	10	14	21	8	6	1	3	0	65265	711	1657	824	100	0	0	723	20	43	100	64125	360	6
111828	14	14	21	5	6	0	3	0	65271	711	1660	826	116	0	3	710	23	40	100	64129	360	8
111819	13	16	17	4	5	0	3	0	65277	711	1668	844	113	0	0	695	19	39	100	33915	360	5
111814	8	18	17	7	2	0	3	0	65281	711	1672	812	107	0	3	168	18	37	100	33837	360	3
111808	7	18	12	9	0	0	4	0	65288	711	1676	825	81	0	0	197	16	34	100	32996	360	4
111804	7	17	10	8	2	0	3	0	65290	712	1680	849	114	0	1	144	15	32	100	33388	360	1
111794	4	19	11	6	3	0	3	0	65295	712	1686	846	112	0	3	145	16	30	100	33396	360	4
111786	6	15	12	4	4	0	3	0	65300	712	1691	843	100	0	1	136	15	29	100	63326	360	4
111779	5	16	12	4	3	1	3	0	65303	712	1695	843	113	0	0	148	13	31	100	63367	360	4
111769	6	14	12	2	3	1	3	0	65308	712	1703	818	119	0	2	129	13	28	100	33560	360	3
111758	6	15	10	3	2	1	3	0	65313	712	1710	803	131	0	0	127	10	30	100	33057	360	5
111748	4	23	9	4	3	1	3	0	65313	712	1713	833	127	0	2	123	13	34	100	33311	360	8
111744	3	21	12	4	3	1	3	0	65315	712	1715	805	105	0	0	120	12	35	100	33157	360	3
111737	3	17	17	4	4	1	2	0	65318	713	1717	832	109	0	0	72	8	40	100	33134	360	5
111731	3	10	16	5	5	2	2	0	65322	713	1724	830	99	0	2	82	11	32	100	63413	360	2
111725	3	8	17	3	4	4	1	0	65326	714	1728	833	109	0	3	88	14	26	100	63559	360	2
111715	5	8	14	3	4	4	1	0	65331	714	1734	830	114	0	2	1064	21	18	100	34381	360	4
111710	4	10	10	4	3	5	1	0	65334	714	1738	823	102	0	1	1048	23	14	100	34075	360	2
111705	6	6	9	4	3	5	1	0	65340	714	1740	839	106	0	0	1049	19	15	100	34041	360	3
111701	2	10	9	2	2	5	0	0	65340	715	1747	861	116	0	1	1042	17	13	100	34081	360	1
111698	1	7	9	1	3	5	0	0	65342	715	1752	868	94	0	0	1043	14	12	100	34152	360	1
111693	3	6	6	2	3	5	0	0	65342	715	1758	836	134	0	1	1040	13	12	100	63862	360	2
111685	4	4	7	3	3	3	0	0	65339	715	1770	865	106	0	1	1041	14	10	100	64214	360	2
111679	5	5	6	3	3	2	0	0	65340	715	1775	901	103	0	0	1522	15	9	100	34301	360	2
111676	4	6	6	2	2	2	0	0	65338	715	1782	852	114	0	0	1508	13	9	100	34722	360	1
111671	3	9	6	2	2	1	0	0	65333	715	1791	853	98	0	1	978	8	15	100	34461	360	2
111669	3	7	6	1	1	2	0	0	65334	715	1795	864	99	0	0	492	6	14	100	33735	360	1
111669	1	8	3	1	1	2	0	0	65336	715	1797	878	125	0	1	491	4	12	100	33797	360	0
111663	0	10	2	2	0	2	0	0	65338	715	1801	864	99	0	0	490	3	13	100	63649	360	2
111659	0	7	5	2	0	2	0	0	65336	715	1807	867	109	0	1	490	5	11	100	63616	360	0
111654	1	5	4	2	0	2	0	0	65337	715	1813	873	107	0	0	491	4	10	100	33639	360	1
111652	1	3	5	2	0	2	0	0	65335	715	1818	845	108	0	0	488	3	10	100	33725	360	0
111651	1	3	5	1	0	2	0	0	65336	715	1819	864	114	0	0	10	1	11	100	33507	360	0
111643	3	1	7	0	0	1	0	0	65338	715	1825	835	114	0	1	384	2	10	100	33148	360	2
111640	3	2	6	0	0	1	0	0	65339	715	1827	829	111	0	0	492	2	10	100	33487	360	1
111637	1	4	5	0	0	1	0	0	65339	715	1831	810	133	0	0	490	2	9	100	63411	360	0
111633	1	5	5	0	0	1	0	0	65339	715	1834	831	104	0	0	491	2	10	100	63542	360	1
111629	0	5	6	1	0	1	0	0	65339	715	1837	824	107	0	0	487	1	12	100	33819	360	1
111622	2	5	5	2	0	1	0	0	65339	715	1842	818	114	0	0	487	0	15	100	33527	360	3
111620	2	4	4	0	0	1	0	0	65343	715	1844	808	121	0	1	527	0	11	100	33226	360	0
111615	0	5	4	0	0	0	0	0	65344	715	1850	842	105	0	0	528	0	9	100	34022	360	0
111612	1	1	5	0	1	0	0	0	65345	715	1853	820	113	0	0	528	0	8	100	33355	360	1
111611	1	0	4	0	1	1	0	0	65346	715	1854	824	104	0	1	532	1	6	100	63360	360	0
111608	0	1	3	0	0	1	0	0	65343	715	1862	803	104	0	1	53	1	4	100	63728	360	0
111605	0	0	4	0	0	1	0	0	65343	715	1865	815	117	0	0	533	2	3	100	33188	360	0
111602	0	0	3	0	0	1	0	0	65342	715	1870	808	108	0	0	533	1	3	100	33486	360	0
111598	0	1	2	0	0	1	0	0	65343	715	1873	808	90	0	0	533	1	3	100	33495	360	1
111595	0	1	2	0	0	1	0	0	65342	715	1877	802	110	0	0	534	1	3	100	33496	360	0
111594	0	0	2	0	0	1	0	0	65341	715	1880	852	107	0	0	534	1	2	100	33659	360	0
111589	0	0	1	0	0	1	0	0	65340	715	1887	836	101	0	0	484	1	1	100	63296	360	0
