S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
110922	116	293	254	92	87	33	9	5	65581	735	1406	859	281	2	31	5435	262	622	100	38630	360	70
110838	112	298	250	92	83	25	9	5	65677	736	1408	844	278	0	24	5030	256	613	100	38627	360	82
110753	124	271	238	83	84	22	11	7	65790	736	1414	879	301	3	21	6321	258	575	100	38690	360	82
110690	116	272	212	81	86	18	11	7	65889	736	1415	869	254	0	30	5467	263	533	100	39507	360	62
110640	104	244	217	87	79	14	13	7	65969	736	1423	855	99	1	23	5227	263	495	100	66639	360	47
110585	90	236	212	78	74	11	11	6	66060	738	1432	858	267	0	22	4695	248	464	100	67017	360	50
110532	81	223	197	69	73	10	11	6	66157	739	1435	858	267	1	22	5248	245	419	100	37885	360	50
110473	84	210	178	73	57	11	12	6	66250	739	1440	863	114	0	13	5242	218	407	100	38191	360	56
110404	78	214	174	72	55	12	12	8	66320	739	1445	859	114	0	16	5166	216	401	100	38245	360	66
110360	75	191	171	65	49	12	11	6	66403	740	1450	884	295	0	18	5203	191	383	100	38195	360	40
110306	64	190	161	69	49	13	11	6	66470	740	1454	854	256	1	14	4924	182	375	100	37947	360	53
110258	62	170	164	64	55	14	14	6	66524	740	1462	845	288	0	15	4515	170	373	100	67110	360	46
110215	64	156	162	55	57	16	10	7	66582	741	1468	852	130	1	18	3315	165	355	100	66627	360	40
110170	57	150	159	48	61	16	11	7	66641	741	1472	871	359	1	14	3517	158	344	100	36363	360	43
110138	53	136	152	45	56	16	12	6	66702	741	1476	870	314	2	13	4203	160	310	100	36702	360	30
110080	66	138	142	38	55	14	14	5	66760	741	1480	931	170	0	11	4716	160	307	100	38028	360	56
110034	74	115	129	44	49	14	13	5	66825	743	1488	907	283	1	14	5588	150	288	100	37815	360	40
110003	62	119	112	46	46	14	12	4	66877	744	1494	944	96	2	15	5771	158	253	100	38847	360	25
109972	52	112	101	43	44	12	11	4	66932	746	1504	916	268	0	13	5191	143	232	100	67489	360	25
109947	38	110	97	39	39	12	10	4	66978	747	1512	893	113	0	8	5111	134	211	100	66702	360	19
109908	44	102	97	36	36	12	9	3	67020	748	1518	870	108	3	9	4694	130	206	100	38084	360	34
109878	44	92	87	37	39	12	9	2	67062	748	1523	865	261	2	11	4262	132	188	100	38081	360	27
109860	39	84	90	32	37	12	8	3	67096	748	1524	872	112	0	6	4143	125	177	100	37524	360	18
109834	28	97	75	26	32	10	9	3	67141	749	1529	857	128	0	7	3664	106	171	100	37161	360	24
109812	26	84	79	22	29	12	9	3	67172	749	1536	874	125	1	5	2555	83	178	100	36871	360	16
109790	24	83	67	23	28	9	9	2	67206	750	1542	883	99	0	8	2526	85	158	100	64714	360	17
109765	30	71	66	22	27	7	7	2	67231	752	1553	841	264	1	5	917	70	160	100	64968	360	18
109745	27	72	62	19	25	7	6	2	67261	752	1555	862	107	2	6	1705	66	152	100	34258	360	19
109719	33	58	56	15	29	7	4	2	67294	754	1562	862	124	0	3	1964	55	147	100	35115	360	22
109705	33	41	56	15	29	6	3	1	67324	755	1565	869	109	0	9	2139	56	127	100	35276	360	12
109691	24	46	50	19	22	5	3	1	67350	755	1567	878	123	0	4	2942	55	114	100	35520	360	12
109673	23	48	42	15	17	4	3	1	67378	755	1574	892	110	1	5	3189	48	104	100	36318	360	16
109654	24	50	35	13	15	3	3	1	67401	755	1579	850	112	0	5	3186	46	97	100	65373	360	15
109641	21	47	32	11	15	4	1	2	67417	756	1586	858	103	0	2	3165	40	91	100	65648	360	9
109633	11	40	31	15	19	4	1	2	67428	756	1593	840	108	0	8	3114	45	76	100	36266	360	3
109617	11	44	26	14	22	4	1	2	67437	756	1599	828	120	0	4	3065	46	76	100	36266	360	12
109604	10	45	27	15	17	4	1	2	67447	756	1605	811	125	1	6	3088	45	74	100	36119	360	10
109591	15	36	29	13	20	5	0	3	67456	756	1609	820	280	0	3	1914	37	81	100	36125	360	10
109578	18	30	28	8	20	5	1	3	67473	756	1613	857	105	0	4	1849	31	79	100	35378	360	10
109562	18	23	30	10	17	4	1	3	67489	756	1620	873	279	0	7	1338	37	66	100	64627	360	9
109547	19	21	22	12	16	4	1	3	67505	756	1627	858	116	0	2	1553	36	59	100	65145	360	9
109537	15	22	22	10	17	3	1	3	67514	756	1633	859	240	0	6	2158	44	46	100	34517	360	5
109528	15	18	22	11	14	3	1	3	67526	756	1636	838	122	0	1	2439	41	43	100	35833	360	7
109519	13	14	24	8	14	2	2	2	67534	756	1645	855	106	0	1	2405	37	40	100	35833	360	4
109511	12	12	20	8	12	1	2	2	67542	756	1655	857	96	0	2	2374	31	36	100	35636	360	3
109507	7	16	16	7	8	1	2	1	67552	756	1660	883	115	1	1	2370	26	31	100	35494	360	2
109501	5	17	16	8	4	1	2	1	67557	756	1665	902	109	0	1	2348	22	31	100	64934	360	6
109496	6	16	14	6	3	2	2	0	67562	756	1670	889	116	0	3	2359	24	25	100	64835	360	3
109490	9	15	10	6	1	2	1	0	67570	757	1672	917	103	0	0	2341	19	25	100	35402	360	4
109484	5	16	10	5	2	2	0	1	67573	757	1678	869	127	0	1	1606	17	23	100	35594	360	2
109476	6	17	4	6	2	1	0	1	67582	757	1681	876	102	0	1	1613	12	24	100	34465	360	5
109474	6	12	7	5	5	1	0	1	67581	757	1684	885	118	0	1	1545	8	28	100	34739	360	2
109467	5	10	10	4	6	0	0	1	67582	757	1691	873	97	0	5	2712	17	18	100	34828	360	3
109460	5	10	10	2	7	1	0	1	67582	757	1698	888	124	0	2	2743	21	14	100	64880	360	3
109456	6	10	10	2	7	1	0	1	67582	757	1701	913	121	0	1	2714	18	18	100	65475	360	3
109445	5	12	13	1	7	0	0	1	67583	757	1709	860	118	1	0	2675	18	20	100	35672	360	4
109442	4	11	10	3	6	0	0	0	67587	757	1713	856	114	0	0	2677	15	19	100	35491	360	1
109434	3	14	8	3	6	0	0	0	67590	757	1718	884	114	0	1	2637	16	18	100	35947	360	5
109426	7	10	10	4	3	0	0	0	67595	757	1721	850	107	0	0	2638	13	21	100	35720	360	5
109422	8	9	9	5	1	0	0	0	67599	757	1723	818	124	0	0	2153	9	23	100	35672	360	4
109418	5	10	6	6	3	0	0	0	67600	757	1728	811	102	0	1	2156	12	18	100	64587	360	2
109409	4	12	6	6	0	0	0	0	67604	757	1735	820	102	0	1	1021	10	18	100	64682	360	3
109408	3	9	8	7	0	0	0	0	67605	757	1736	848	108	0	0	76	5	22	100	34171	360	0
109406	3	5	8	5	1	0	0	0	67605	757	1743	841	95	0	1	75	8	14	100	33208	360	0
109402	4	5	5	3	0	0	0	0	67608	757	1749	815	265	0	2	267	8	9	100	33166	360	2
109400	3	4	6	3	0	0	0	0	67606	757	1754	831	103	0	0	556	7	9	100	33652	360	0
109399	1	5	5	2	0	0	0	0	67608	757	1756	803	92	0	0	550	5	8	100	33625	360	1
109395	1	4	4	1	0	0	0	0	67609	757	1762	808	115	0	0	544	4	6	100	64053	360	0
109393	0	3	4	2	0	0	0	0	67610	757	1764	791	110	0	0	544	4	5	100	63588	360	0
109385	0	3	3	2	0	0	0	0	67609	757	1774	819	122	0	1	549	4	4	100	33386	360	0
109380	0	3	4	1	0	0	0	0	67606	757	1782	810	103	0	0	546	3	5	100	33748	360	1
109378	1	3	3	0	0	0	0	0	67603	757	1788	807	99	0	0	515	0	7	100	33455	360	1
109378	1	2	4	0	0	0	0	0	67602	757	1789	846	114	0	0	516	0	7	100	33617	360	0
109374	0	2	5	0	0	0	0	0	67600	757	1795	831	107	0	0	510	0	7	100	33611	360	0
109367	0	2	4	0	1	0	0	0	67601	757	1801	799	101	0	0	28	0	7	100	63318	360	1
109361	0	2	3	0	1	0	0	0	67601	757	1808	807	108	0	0	28	0	6	100	63361	360	0
109356	0	2	2	0	1	0	0	0	67599	757	1816	831	108	0	1	199	2	3	100	33206	360	0
109354	1	1	3	0	0	0	0	0	67598	757	1819	824	103	0	0	505	3	2	100	33653	360	1
109354	1	1	1	0	0	0	0	0	67599	757	1820	825	119	0	0	505	3	0	100	33346	360	0
109352	0	2	0	0	0	0	0	0	67597	757	1825	839	110	0	0	477	2	0	100	33480	360	0
109349	0	1	1	0	0	0	0	0	67595	757	1830	814	109	0	0	477	2	0	100	33559	360	0
109345	1	1	1	0	0	0	0	0	67591	757	1837	835	96	0	0	477	3	0	100	63404	360	1
109343	1	0	2	0	0	0	0	0	67591	757	1839	827	113	0	0	477	3	0	100	63587	360	0
109341	1	0	2	0	0	0	0	0	67591	757	1841	828	120	0	0	477	3	0	100	33940	360	0
109335	1	0	2	0	0	0	0	0	67589	757	1849	818	108	0	0	477	3	0	100	33805	360	0
109331	0	1	1	0	0	0	0	0	67587	757	1856	848	115	0	0	478	2	0	100	33342	360	0
109328	0	0	1	1	0	0	0	0	67584	757	1862	837	97	0	0	0	0	2	100	33716	360	0
109326	0	0	1	1	0	0	0	0	67581	757	1867	845	96	0	0	0	0	2	100	32860	360	0
109323	0	0	1	1	0	0	0	0	67579	757	1872	876	106	0	0	0	0	2	100	63120	360	0
109322	0	0	1	1	0	0	0	0	67577	757	1875	887	117	0	1	3	2	0	100	63301	360	0
109319	0	0	0	1	0	0	0	0	67575	757	1881	919	114	0	0	477	1	0	100	33388	360	0
109316	0	0	0	0	0	0	0	0	67573	757	1887	878	115	0	0	477	0	0	0	33464	360	0
109311	0	0	0	0	0	0	0	0	67570	757	1895	858	111	0	0	477	0	0	0	33481	360	0
109308	0	0	0	0	0	0	0	0	67570	757	1898	888	108	0	0	477	0	0	0	33287	360	0
109305	0	0	0	0	0	0	0	0	67569	757	1902	856	118	0	0	477	0	0	0	33520	360	0
109303	0	0	0	0	0	0	0	0	67566	757	1907	889	122	0	0	477	0	0	0	63346	360	0
