S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
112425	102	185	185	55	56	31	9	9	64419	682	1375	821	265	0	17	3829	190	433	100	37945	360	64
112377	98	181	175	46	50	30	9	7	64500	682	1378	855	123	1	19	4338	179	410	100	36956	360	46
112324	90	188	171	42	50	31	9	6	64553	682	1387	832	161	0	13	4704	189	392	100	37698	360	46
112278	68	190	166	52	47	29	10	6	64614	682	1391	845	301	0	9	4606	175	387	100	66332	360	45
112237	70	159	169	56	52	30	9	7	64666	682	1396	867	276	0	12	4579	166	379	100	66828	360	37
112194	62	156	155	51	54	29	9	7	64733	682	1401	872	110	1	16	5119	154	362	100	38009	360	39
112149	52	164	145	50	52	28	9	7	64788	682	1407	905	107	1	12	4857	144	356	100	37829	360	43
112099	54	160	145	48	38	25	8	7	64853	684	1412	876	107	0	14	3826	145	333	100	37753	360	45
112049	62	140	148	42	43	23	8	6	64910	684	1418	880	243	0	7	3740	132	334	100	37257	360	45
111999	70	145	118	38	38	20	7	5	64987	685	1421	816	130	0	20	4226	121	315	100	36715	360	48
111953	71	148	109	30	35	17	6	4	65051	685	1424	792	102	2	6	4116	108	308	100	65923	360	43
111924	56	150	108	24	30	16	6	3	65101	685	1430	849	275	1	14	3150	103	287	100	66326	360	27
111883	53	157	102	23	31	17	6	2	65139	685	1435	839	263	0	11	2668	101	288	100	36132	360	37
111853	47	140	106	24	29	17	4	2	65185	687	1439	836	113	2	7	3249	103	264	100	35608	360	28
111820	40	139	103	22	31	14	4	2	65228	687	1443	808	89	0	6	3706	111	242	100	36572	360	32
111792	38	122	105	24	31	15	3	2	65264	688	1449	811	105	0	8	3195	100	238	100	36423	360	23
111756	34	120	109	26	33	13	3	1	65296	688	1454	803	256	0	11	3390	97	241	100	36123	360	35
111728	30	103	103	28	31	12	4	1	65341	689	1463	838	147	0	11	3621	84	227	100	65766	360	21
111697	32	96	90	24	31	11	4	0	65388	689	1471	843	294	1	13	3673	86	202	100	65853	360	25
111670	36	89	81	26	27	9	3	0	65426	690	1476	822	162	1	7	3157	84	187	100	36892	360	24
111655	33	80	77	24	27	9	3	0	65455	691	1479	862	283	1	5	3243	77	176	100	36251	360	14
111632	31	69	80	22	28	8	3	0	65483	692	1485	872	117	0	8	3198	77	164	100	36258	360	19
111615	27	64	78	20	27	7	4	0	65513	692	1486	829	119	0	7	3233	76	151	100	35966	360	16
111593	26	70	69	19	24	6	4	0	65540	692	1490	826	272	0	4	2486	69	149	100	36260	360	18
111581	23	59	66	16	20	6	4	0	65573	692	1493	844	244	0	6	1646	60	134	100	65061	360	10
111569	22	53	60	14	19	6	4	0	65598	692	1496	829	113	0	7	1648	58	120	100	64663	360	11
111553	20	56	57	14	13	6	4	0	65619	692	1499	833	117	0	1	2903	58	112	100	36361	360	12
111539	22	42	49	21	13	5	5	0	65641	692	1504	848	113	0	3	2844	54	103	100	35858	360	11
111529	19	47	38	18	14	6	5	0	65659	692	1506	818	286	1	5	2781	52	95	100	36031	360	9
111517	19	45	37	18	16	5	4	1	65673	692	1506	858	120	0	4	2742	49	95	100	36224	360	12
111510	14	40	33	16	11	5	5	1	65693	692	1513	872	163	0	4	2677	42	82	100	36083	360	5
111493	13	37	35	15	9	6	5	1	65706	692	1521	864	120	1	4	2591	34	86	100	64852	360	10
111482	16	27	37	13	10	4	3	2	65720	693	1526	831	110	0	5	2534	37	73	100	65073	360	9
111467	16	33	32	11	10	3	3	2	65734	693	1529	876	110	0	4	2527	43	65	100	36044	360	13
111453	17	33	34	8	5	3	3	1	65748	693	1535	876	106	0	0	2500	29	74	100	35574	360	11
111431	18	38	35	3	5	3	2	2	65762	693	1541	881	106	1	1	680	18	86	100	35221	360	16
111421	17	35	31	4	3	3	2	2	65775	693	1547	876	114	0	0	737	14	81	100	33898	360	7
111414	9	33	32	5	6	2	2	2	65785	693	1550	871	102	0	1	700	13	76	100	34144	360	5
111401	7	32	34	4	6	3	1	2	65791	694	1558	885	117	0	4	698	23	64	100	63864	360	6
111393	8	30	32	5	5	3	1	2	65798	694	1562	853	98	0	2	1180	21	63	100	64470	360	6
111382	8	24	37	8	3	3	1	2	65804	694	1567	866	165	0	2	1323	21	63	100	34507	360	7
111372	8	17	35	11	2	3	1	2	65815	694	1573	855	102	0	3	1343	24	53	100	34257	360	6
111359	11	15	32	9	2	3	0	2	65824	695	1581	840	282	0	1	843	22	50	100	34382	360	8
111351	12	13	30	8	2	3	0	2	65831	695	1586	822	97	0	2	1393	25	43	100	34364	360	4
111339	10	12	28	11	5	1	0	2	65836	695	1594	822	124	0	2	1404	27	40	100	34446	360	7
111332	11	14	26	9	5	1	0	2	65843	695	1595	897	108	0	4	1412	30	36	100	64337	360	7
111320	11	19	23	7	5	1	0	2	65848	695	1602	865	98	0	0	1832	25	41	100	64618	360	9
111311	12	18	21	8	5	1	0	2	65851	695	1609	841	91	0	0	1834	20	45	100	35250	360	6
111308	10	19	16	7	3	2	0	1	65860	695	1612	819	108	0	1	1318	15	42	100	35091	360	2
111302	6	22	12	8	5	3	0	0	65864	695	1616	851	92	0	2	1320	13	43	100	34323	360	4
111298	8	18	15	8	5	3	0	0	65867	695	1616	858	111	0	2	1116	15	42	100	34631	360	4
111289	8	24	13	7	2	3	1	0	65871	695	1620	873	110	0	2	1115	17	41	100	34150	360	8
111286	5	20	14	11	1	3	1	0	65873	695	1624	839	89	0	3	1127	17	38	100	64033	360	2
111281	4	14	15	11	3	2	1	0	65874	695	1633	859	114	0	2	592	20	30	100	63675	360	1
111270	3	19	13	8	2	2	1	0	65881	695	1639	870	121	0	5	1223	21	27	100	33644	360	7
111264	6	16	11	8	3	2	1	0	65881	695	1646	866	116	0	1	1541	22	25	100	34622	360	4
111252	10	13	13	8	5	2	1	0	65881	695	1653	880	261	0	1	1556	25	27	100	34660	360	8
111251	10	7	18	6	6	2	1	0	65882	695	1655	870	114	0	0	1561	23	27	100	34597	360	1
111243	5	10	16	6	6	2	0	0	65888	696	1661	868	173	0	2	1562	20	25	100	34565	360	3
111238	6	9	13	6	4	2	0	0	65895	696	1664	860	101	0	0	1577	16	24	100	64733	360	2
111233	5	10	13	6	4	2	0	0	65894	696	1670	880	90	0	1	1573	17	23	100	64439	360	2
111231	5	11	8	5	3	2	0	0	65898	696	1674	882	98	0	2	1756	13	21	100	34663	360	2
111224	7	9	10	5	2	3	0	0	65895	696	1682	867	130	0	0	1992	14	22	100	35162	360	5
111216	7	8	11	4	2	3	0	0	65895	696	1691	867	117	0	2	1976	12	23	100	35031	360	2
111212	7	8	11	2	1	3	0	0	65898	696	1695	876	96	0	0	1007	7	25	100	35132	360	3
111206	6	7	12	3	1	3	0	0	65898	696	1701	853	104	0	0	529	6	26	100	34092	360	1
111202	3	10	8	3	2	3	0	0	65901	696	1705	887	116	0	1	531	5	24	100	63743	360	1
111198	1	10	5	5	2	2	0	0	65901	696	1713	866	122	0	0	1007	5	20	100	63891	360	1
111188	4	10	7	2	1	2	0	0	65904	696	1719	854	102	0	0	979	2	24	100	34174	360	5
111180	6	11	6	1	1	1	0	0	65904	696	1727	829	109	0	0	979	2	24	100	34136	360	4
111177	5	11	7	2	1	1	0	0	65901	696	1732	841	119	0	0	975	2	25	100	34123	360	2
111172	6	8	10	1	1	1	0	0	65903	696	1735	858	115	0	0	488	0	27	100	33981	360	3
111164	3	11	9	3	1	1	0	0	65905	696	1740	854	108	0	0	489	0	28	100	33557	360	3
111158	3	8	8	2	2	1	0	0	65908	696	1747	859	109	0	1	481	1	23	100	63975	360	1
111152	2	11	8	2	2	1	0	0	65905	696	1754	851	100	0	1	960	2	24	100	64188	360	3
111145	4	9	9	3	3	0	0	0	65906	696	1758	861	105	0	0	987	2	26	100	34336	360	4
111140	5	9	7	4	3	0	0	0	65908	696	1761	846	287	0	3	1403	8	20	100	34224	360	3
111138	4	7	9	3	2	0	0	0	65911	696	1763	860	101	0	0	1709	9	16	100	34796	360	0
111134	2	9	6	1	3	0	0	0	65917	696	1765	831	108	0	0	1710	4	17	100	34701	360	2
111125	4	9	7	1	2	0	0	0	65919	696	1770	846	105	1	1	1714	5	18	100	34876	360	4
111119	4	5	6	1	3	0	0	0	65923	696	1776	845	109	0	0	1714	6	13	100	64450	360	1
111114	3	4	6	1	2	0	0	0	65923	696	1784	837	115	1	1	1719	8	8	100	64579	360	0
111111	1	5	7	0	1	0	0	0	65924	696	1788	856	109	0	0	1721	8	6	100	34936	360	0
111108	1	5	6	0	1	0	0	0	65923	696	1793	860	115	0	0	1244	6	7	100	34839	360	0
111105	1	5	6	0	1	0	0	0	65923	696	1796	853	115	0	0	1213	7	6	100	34186	360	1
111101	3	5	4	0	1	0	0	0	65925	696	1798	858	111	0	0	1213	5	8	100	34429	360	3
111098	3	3	5	0	3	0	0	0	65924	696	1801	856	103	0	0	18	5	9	100	34223	360	1
111091	1	4	3	0	4	0	0	0	65924	696	1810	877	164	0	1	22	6	6	100	63362	360	0
111090	1	2	5	0	4	0	0	0	65922	696	1813	885	125	0	1	53	8	4	100	62988	360	0
111086	1	3	5	1	3	0	0	0	65922	696	1816	879	115	0	0	50	6	7	100	33161	360	2
111081	1	3	4	1	3	0	0	0	65920	696	1824	877	125	0	0	50	5	7	100	33036	360	0
111076	1	3	5	2	2	0	0	0	65920	696	1828	870	87	0	0	43	3	10	100	33044	360	2
111071	4	3	5	2	1	0	0	0	65920	696	1831	866	130	0	0	41	2	13	100	32897	360	4
111066	5	1	7	2	1	0	0	0	65920	696	1835	863	99	0	0	41	2	14	100	33144	360	1
111059	1	5	5	2	1	0	0	0	65920	696	1844	828	113	0	1	44	3	11	100	63308	360	0
