S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
173531	405	680	403	204	192	29	18	4	3899	13	155	868	541	9	64	2763	545	1386	
173264	400	744	411	204	195	32	20	5	4086	14	158	845	668	5	68	2661	545	1461	
172965	415	812	403	217	200	33	22	6	4283	15	162	830	627	9	74	2802	584	1518	
172748	388	791	434	233	212	34	22	7	4482	17	165	831	524	10	59	2905	590	1524	
172532	351	815	421	248	238	36	20	8	4678	19	167	839	661	12	77	3050	613	1516	
172209	395	836	445	243	237	34	19	9	4912	21	173	864	673	13	83	3145	628	1581	
171865	436	875	456	239	259	41	22	8	5127	21	184	833	655	11	73	3276	659	1669	
171546	459	887	495	246	283	40	28	7	5330	22	190	832	209	5	77	3300	684	1754	
171196	475	932	495	251	277	45	28	7	5608	24	195	843	684	12	82	3318	652	1851	
170842	492	972	542	259	283	46	27	6	5837	27	200	860	661	21	108	3447	699	1922	
170555	504	962	556	273	275	44	28	5	6098	29	204	885	552	8	78	3561	715	1927	
170281	458	967	552	294	295	41	33	6	6366	29	211	870	665	7	97	3802	745	1895	
169906	494	992	552	297	308	47	31	7	6652	29	218	897	539	13	114	3975	784	1937	
169478	570	1026	565	308	299	49	29	7	6945	33	224	910	647	15	99	4123	779	2067	
169062	617	1074	579	322	319	49	30	7	7212	34	228	897	609	13	93	4184	814	2176	
168611	657	1150	579	329	332	54	34	6	7511	34	236	872	511	20	93	4295	863	2272	
168150	649	1254	612	357	337	57	34	7	7800	36	240	850	553	14	112	4491	903	2397	
167792	612	1291	608	368	362	58	33	7	8115	39	248	873	351	6	103	4690	918	2414	
167423	579	1308	651	375	364	61	34	5	8437	41	255	869	634	13	115	4957	977	2395	
166917	636	1378	669	372	368	57	34	7	8788	42	265	873	546	15	126	5061	999	2515	
166382	722	1365	747	370	397	61	37	6	9132	44	270	854	535	16	111	5153	1014	2685	
165905	729	1427	752	386	411	67	40	7	9491	44	274	856	645	9	138	5288	1082	2730	
165341	773	1471	799	396	423	71	40	6	9885	45	283	894	690	14	138	5275	1102	2871	
164828	803	1487	835	436	427	76	44	6	10257	46	288	872	640	19	140	5497	1173	2935	
164447	734	1471	873	432	441	84	44	8	10654	48	297	885	652	17	126	5700	1197	2882	
164062	674	1451	865	450	451	82	50	5	11085	50	308	899	573	19	135	5936	1196	2827	
163494	744	1493	898	448	467	80	53	5	11487	53	311	898	621	18	161	6171	1275	2908	
162977	817	1443	931	467	464	82	52	8	11913	58	321	899	658	19	125	6287	1266	2990	
162492	783	1513	922	462	465	83	47	11	12364	65	326	884	712	15	140	6393	1295	2980	
161973	783	1561	947	458	492	89	45	14	12773	67	331	875	671	19	134	6337	1306	3069	
161398	822	1595	945	498	494	89	46	16	13223	69	338	907	636	17	143	6509	1337	3152	
160980	796	1533	973	500	488	100	51	17	13682	70	343	863	643	25	140	6570	1344	3097	
160592	714	1518	978	511	482	100	53	16	14145	75	349	888	542	19	157	6706	1376	2980	
160077	694	1572	972	513	491	101	53	15	14615	76	354	885	650	22	164	6858	1421	2975	
159532	767	1563	957	494	508	106	54	16	15096	79	361	921	577	26	143	6919	1418	3031	
158996	803	1544	968	514	520	113	56	16	15554	82	367	894	644	18	148	6902	1427	3091	
158476	848	1516	935	527	514	117	56	15	16070	85	374	883	554	27	164	6864	1442	3071	
157979	821	1559	938	527	510	118	56	17	16539	86	383	853	507	21	149	6949	1421	3108	
157610	751	1529	948	530	506	121	60	18	16985	89	386	850	568	22	163	7126	1471	2974	
157252	662	1508	934	523	507	121	57	19	17468	92	390	885	649	22	153	7298	1455	2857	
156745	678	1525	928	516	497	116	58	19	17962	95	394	881	683	15	159	7374	1442	2876	
156263	721	1522	903	508	509	113	58	19	18421	96	400	863	597	22	145	7443	1445	2889	
155777	727	1548	905	495	503	113	57	19	18881	100	408	863	628	22	155	7413	1449	2899	
155224	776	1592	895	492	484	119	53	22	19361	105	410	848	543	16	125	7180	1364	3047	
154724	772	1605	926	483	496	125	49	26	19803	109	415	828	670	15	152	7220	1396	3060	
154356	677	1533	983	482	487	124	50	27	20282	110	422	824	659	25	140	7279	1354	2982	
153980	634	1457	991	493	475	119	52	27	20764	113	428	810	666	17	130	7145	1320	2901	
153498	670	1438	980	489	483	124	51	22	21231	116	431	826	646	14	161	7137	1335	2900	
152997	734	1415	958	461	498	120	52	22	21723	119	434	831	624	18	150	7036	1325	2913	
152543	717	1445	935	452	488	118	47	23	22202	123	440	855	643	20	151	7036	1343	2859	
152113	682	1440	934	460	503	123	49	18	22641	125	445	847	671	14	146	6951	1365	2826	
151657	668	1434	953	461	520	116	51	18	23076	128	451	853	544	18	148	6947	1380	2823	
151330	600	1367	944	453	504	115	48	21	23567	129	455	849	525	20	136	6851	1335	2696	
151016	527	1335	912	431	501	115	49	22	24035	132	458	856	551	14	130	6963	1265	2605	
150579	553	1315	910	442	499	109	49	24	24459	133	461	883	663	18	181	6981	1323	2554	
150175	570	1295	856	426	474	100	50	23	24958	136	470	843	539	11	144	6994	1337	2434	
149745	606	1277	866	430	450	108	44	22	25370	139	476	850	566	19	123	7039	1331	2450	
149338	631	1231	853	436	467	106	46	23	25779	140	483	832	620	24	122	6907	1315	2455	
148941	639	1248	850	417	445	109	46	22	26184	143	489	836	666	18	134	6882	1311	2443	
148670	549	1224	848	400	403	106	45	24	26624	147	493	822	609	12	114	6742	1271	2304	
148397	461	1195	831	418	388	99	48	22	27028	151	495	857	543	6	101	6598	1185	2255	
147980	510	1170	804	418	391	92	47	22	27447	152	500	836	645	23	144	6527	1169	2263	
147589	554	1137	785	401	392	91	46	21	27859	154	504	889	516	15	116	6419	1150	2256	
147267	530	1111	763	403	397	94	49	20	28232	158	509	887	507	13	111	6387	1143	2204	
146888	543	1139	727	397	369	86	50	20	28640	161	513	868	541	14	124	6118	1101	2210	
146535	518	1179	681	402	360	86	50	19	29023	163	517	869	551	10	104	5927	1063	2213	
146252	473	1155	663	380	358	87	48	21	29407	166	523	839	581	8	112	5874	1054	2110	
145992	432	1105	686	387	342	92	51	21	29735	167	523	827	556	10	112	5816	1044	2051	
145669	460	1023	691	385	338	91	50	23	30101	170	532	835	535	9	116	5626	1012	2026	
145345	485	989	685	372	345	98	43	25	30435	174	537	825	620	13	110	5527	998	2019	
145080	466	913	696	375	357	96	48	19	30769	174	540	847	562	10	99	5521	997	1954	
144758	456	962	663	377	351	87	46	19	31092	176	546	885	579	3	132	5464	1029	1913	
144472	482	918	638	352	336	91	48	19	31450	177	550	887	621	8	107	5412	990	1875	
144275	427	873	605	347	335	89	47	19	31780	180	556	864	484	13	103	5425	952	1771	
144045	394	850	588	348	308	92	49	18	32099	181	561	854	518	8	98	5231	920	1709	
143761	401	854	566	329	292	84	51	18	32430	181	566	841	699	11	124	5154	900	1677	
143490	397	869	533	313	297	84	47	19	32725	186	573	865	522	10	87	5088	890	1650	
143244	403	822	534	318	290	81	48	21	33005	188	579	827	549	7	89	4961	865	1631	
143023	378	797	538	301	286	81	46	21	33283	194	585	834	533	5	85	4872	860	1567	
142751	383	796	522	306	285	81	41	26	33554	196	592	827	522	12	88	4783	858	1556	
142549	361	774	533	309	265	72	38	25	33811	199	597	844	251	7	77	4741	831	1521	
142385	307	720	526	285	269	72	39	27	34103	199	601	833	535	10	87	4457	773	1445	
142163	329	708	511	275	269	70	40	26	34340	200	602	822	626	7	98	4350	797	1405	
141949	342	694	477	277	272	70	38	24	34581	203	606	853	565	5	73	4244	774	1396	
141742	334	681	488	265	258	63	35	22	34828	207	610	838	621	7	78	4167	770	1354	
141536	329	649	477	270	253	65	33	22	35073	208	618	881	524	7	69	3959	751	1325	
141330	330	649	443	271	224	60	30	22	35340	211	623	883	508	2	62	3858	697	1310	
141164	294	644	437	266	219	63	31	20	35555	211	629	896	496	8	61	3785	676	1278	
141013	268	605	445	232	222	63	30	25	35785	211	634	862	553	5	74	3686	662	1203	
140840	241	624	425	215	211	67	33	22	36003	211	641	866	533	6	64	3554	630	1186	
140665	249	596	426	216	211	60	32	20	36199	213	646	877	575	6	58	3484	623	1167	
140493	249	565	430	228	204	57	31	20	36389	215	652	894	264	9	57	3366	610	1154	
140329	248	546	404	217	203	60	31	20	36602	217	656	858	550	6	63	3188	575	1134	
140141	272	539	386	213	184	57	30	18	36812	219	662	837	498	5	69	3149	568	1113	
140014	256	496	346	220	203	55	33	12	37010	220	668	891	523	3	57	3056	556	1053	
139907	225	466	348	213	191	55	29	11	37189	223	676	890	662	8	65	3054	539	988	
139786	206	457	318	192	179	49	34	11	37396	223	682	879	500	8	64	3007	536	899	
139646	198	476	302	183	156	45	30	13	37571	227	686	870	585	5	60	3009	525	865	
139505	196	469	307	167	159	40	30	10	37733	227	690	892	545	5	46	2928	517	851	
139379	181	440	311	155	162	36	30	10	37898	229	702	884	565	2	38	2815	477	838	
139260	185	418	285	161	165	37	29	10	38045	231	707	869	504	5	46	2706	455	825	
139172	179	375	274	140	157	35	27	11	38221	231	711	887	244	6	41	2630	415	772	
139090	146	373	253	135	132	38	27	12	38377	233	717	888	510	4	52	2607	423	681	
138989	138	350	266	136	129	39	25	11	38494	235	721	902	548	3	47	2497	402	681	
138899	145	312	266	142	128	36	23	12	38610	235	725	892	550	0	40	2406	401	651	
138814	131	297	262	134	114	31	21	13	38748	236	732	877	541	2	33	2235	347	643	
138712	137	283	272	132	108	24	19	14	38856	237	739	916	495	2	30	2091	330	645	
138627	128	294	242	130	97	21	22	13	38979	237	743	879	529	2	25	1934	297	637	
138564	110	289	230	112	97	21	22	12	39089	240	747	886	636	6	35	1876	299	582	
138510	104	252	221	105	87	20	17	10	39214	244	749	912	535	5	24	1844	281	525	
138429	113	239	211	103	79	22	16	10	39309	244	758	907	488	1	31	1725	274	509	
138353	116	211	209	105	77	22	17	10	39405	245	763	906	314	1	20	1585	252	505	
138288	102	219	187	100	81	22	14	11	39490	246	773	881	547	1	21	1427	234	491	
138205	101	216	179	100	78	23	14	12	39578	246	781	901	518	2	30	1328	219	492	
138142	104	213	154	87	74	22	13	13	39679	246	786	877	529	5	27	1275	204	463	
138081	97	224	146	79	69	17	11	14	39757	247	791	892	547	3	20	1242	205	438	
138026	77	217	154	85	65	17	10	12	39824	248	798	846	509	3	23	1181	206	419	
137955	84	213	143	80	75	17	9	10	39897	248	802	830	619	1	20	1165	201	420	
137905	94	184	144	79	69	18	9	8	39964	249	810	823	349	1	22	1086	200	397	
137849	87	186	124	72	74	20	8	6	40041	250	816	844	661	4	17	1077	196	375	
137792	93	159	126	72	79	18	7	6	40111	250	820	837	563	3	20	1040	188	366	
137739	82	160	121	70	79	18	7	4	40176	251	826	850	546	2	24	1059	192	345	
137696	71	161	120	63	74	16	11	4	40235	251	831	823	516	2	15	1034	178	338	
137648	75	149	122	58	66	17	10	5	40295	251	837	822	546	0	20	960	157	340	
137597	71	154	107	57	64	18	9	5	40354	253	844	827	521	1	24	944	168	312	
137555	66	153	107	50	62	16	12	4	40410	253	845	817	231	0	9	935	164	302	
137504	65	155	118	46	53	15	15	4	40455	253	850	829	237	1	14	875	155	312	
137451	72	159	106	53	50	15	12	6	40503	254	852	819	632	2	13	852	150	317	
137403	80	148	97	49	46	16	12	6	40560	255	861	830	593	3	16	821	134	314	
137365	74	140	87	53	49	14	12	5	40614	255	865	821	526	2	13	829	130	299	
137332	65	128	88	57	53	14	12	4	40651	255	874	823	226	1	10	787	126	291	
137287	71	132	96	52	50	13	11	3	40685	256	877	844	537	1	25	787	138	287	
137245	73	117	92	57	53	11	11	3	40732	256	883	865	218	1	5	760	130	284	
137212	68	114	90	55	53	10	10	2	40776	257	886	856	215	3	15	739	130	270	
137184	53	111	85	57	55	9	7	2	40819	260	891	882	511	0	18	684	131	246	
137137	51	111	82	56	56	9	5	4	40863	261	898	878	499	1	16	711	143	227	
137111	45	102	81	54	49	8	6	4	40907	261	905	885	531	1	12	676	131	214	
137081	42	100	72	48	39	10	6	5	40957	261	912	907	206	2	11	683	123	194	
137048	47	93	75	43	39	9	6	5	40988	261	919	878	223	0	15	658	130	182	
137018	41	97	64	37	36	10	5	5	41037	262	921	892	219	0	4	623	113	177	
136989	47	91	66	40	38	10	5	5	41058	262	922	912	242	3	11	637	123	174	
136964	45	86	67	43	37	10	5	5	41079	262	930	864	228	1	14	567	119	174	
136942	41	79	62	42	33	8	5	5	41120	262	934	886	224	2	10	582	115	155	
136921	39	72	60	38	31	9	5	3	41152	262	941	862	256	0	7	555	108	146	
136898	34	69	66	32	32	8	4	4	41176	262	948	849	232	1	3	501	94	151	
136878	23	68	67	29	33	6	4	5	41207	262	951	872	234	0	13	491	101	129	
136858	25	59	68	24	31	7	2	2	41238	264	955	852	211	1	6	488	93	123	
136831	27	63	61	21	24	5	2	2	41271	264	962	840	236	0	6	469	79	124	
136815	25	52	50	29	26	6	3	2	41296	264	965	846	222	1	3	390	68	123	
136785	28	59	47	21	22	8	2	3	41322	264	972	832	529	2	6	405	60	127	
136765	28	58	46	17	23	7	1	2	41344	265	977	840	530	0	8	390	57	123	
136750	24	57	48	16	20	6	1	2	41363	265	981	811	222	1	7	349	52	120	
136732	19	55	42	14	19	7	1	2	41390	265	987	815	492	0	4	325	45	112	
136707	28	53	41	15	20	6	1	2	41403	265	992	835	199	0	6	313	51	113	
136693	29	43	36	14	23	4	1	2	41426	265	997	822	236	0	4	302	45	105	
136667	29	45	31	18	22	5	1	2	41445	265	1003	822	238	1	8	266	50	101	
136652	27	46	25	19	26	5	1	2	41457	265	1008	830	209	1	6	256	56	93	
136637	28	40	25	21	23	5	1	2	41474	265	1012	843	202	0	4	257	52	91	
136627	21	36	27	22	21	4	2	2	41487	265	1019	835	514	0	8	279	53	80	
136610	14	39	29	19	22	4	2	2	41502	265	1025	837	495	1	4	284	45	84	
136594	11	39	31	18	18	4	2	2	41520	265	1029	855	195	0	5	260	39	84	
136577	14	33	34	21	16	3	2	2	41529	265	1037	828	221	0	4	240	32	91	
136558	18	33	30	20	10	3	2	2	41549	265	1043	831	232	0	3	248	29	87	
136550	17	30	26	16	7	5	1	2	41568	266	1045	831	219	0	3	232	21	81	
136534	13	32	18	17	9	6	1	1	41585	266	1051	870	203	0	6	251	22	74	
136520	14	34	16	20	8	5	1	1	41594	266	1054	867	554	1	6	234	31	67	
136509	16	29	16	15	10	6	2	0	41607	266	1057	853	216	1	1	217	26	68	
136490	21	32	15	20	10	6	2	0	41611	266	1060	849	515	2	4	208	36	70	
136476	22	26	17	22	12	3	1	1	41619	266	1068	860	529	0	4	185	32	71	
136459	18	30	22	22	8	4	1	1	41624	266	1078	861	219	0	3	187	32	73	
136446	9	40	23	15	8	4	1	1	41635	266	1085	822	236	0	2	170	30	70	
136435	10	35	23	11	10	4	1	1	41648	266	1089	831	219	0	1	164	28	66	
136423	9	30	28	9	10	6	1	1	41653	266	1097	819	226	0	4	158	32	61	
136405	14	25	28	8	12	5	1	1	41666	266	1102	848	212	0	3	156	27	66	
136389	17	24	27	8	15	5	1	1	41672	266	1108	845	514	0	6	160	33	64	
136380	12	29	21	6	14	4	1	1	41685	266	1114	864	236	0	4	155	33	54	
136371	10	25	21	4	14	4	0	1	41697	267	1119	908	218	0	1	152	26	52	
136358	12	17	22	4	15	5	0	1	41705	267	1127	928	202	2	5	140	30	45	
136348	13	17	18	5	15	5	0	1	41713	267	1131	878	228	0	1	135	28	45	
