S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
138425	154	374	283	133	137	36	14	12	39046	223	696	874	552	3	42	2455	400	731	
138316	143	354	281	131	145	36	14	11	39175	223	704	862	672	6	44	2355	396	708	
138206	164	333	263	117	149	32	15	10	39311	223	710	869	567	3	38	2218	376	697	
138115	155	324	248	95	134	30	15	9	39469	225	714	847	612	3	33	2174	338	663	
138020	152	311	248	103	129	28	13	10	39572	225	722	844	507	3	39	2134	333	651	
137904	148	325	262	104	123	30	13	9	39664	225	726	825	521	3	29	2005	322	683	
137815	144	317	246	101	117	35	13	9	39782	226	728	877	510	2	24	1868	308	665	
137752	131	293	231	107	102	35	14	8	39902	226	732	864	219	2	36	1846	300	613	
137667	126	291	214	108	99	32	15	7	40011	226	737	860	552	3	28	1796	299	586	
137576	131	291	211	106	96	33	12	8	40100	227	742	889	258	0	30	1737	309	571	
137491	136	288	197	107	88	33	10	9	40200	228	746	886	564	2	22	1659	287	572	
137406	127	294	186	94	78	31	10	9	40316	229	753	843	546	4	23	1563	263	557	
137335	119	278	176	91	82	31	10	7	40417	229	758	888	514	3	28	1476	232	555	
137284	98	246	186	91	90	33	8	7	40500	230	760	905	526	2	22	1438	226	526	
137225	78	226	182	87	101	30	7	7	40593	230	767	883	547	1	34	1382	227	484	
137145	92	214	152	93	94	30	10	7	40691	230	775	889	530	3	45	1456	246	439	
137079	92	212	158	83	90	28	7	9	40767	230	778	896	222	5	28	1479	244	426	
137008	88	216	153	73	86	29	8	8	40850	230	784	874	253	2	25	1391	222	431	
136951	75	204	160	82	77	24	7	9	40920	230	794	850	551	1	17	1321	210	419	
136906	64	198	155	82	67	24	6	8	40993	232	798	883	519	1	19	1260	184	412	
136862	66	170	159	79	68	23	8	6	41058	232	802	884	234	2	22	1280	197	376	
136823	64	147	158	75	64	23	5	7	41123	234	810	883	502	2	17	1263	189	347	
136771	69	146	145	59	53	25	5	5	41204	234	817	854	503	3	14	1214	177	325	
136721	69	143	140	54	51	22	5	4	41267	234	823	851	517	1	11	1178	169	315	
136677	70	137	129	49	47	22	6	4	41325	234	833	877	191	2	9	1074	148	312	
136614	75	141	129	49	39	21	8	4	41378	234	841	850	301	1	15	898	137	325	
136573	72	140	109	46	45	18	6	4	41439	236	845	848	218	0	13	838	126	310	
136545	56	128	97	48	53	16	6	4	41494	236	850	864	207	2	12	771	119	285	
136513	51	124	95	37	55	16	7	3	41541	236	855	841	241	0	13	769	115	270	
