S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
160559	703	1654	935	512	534	94	40	16	14120	69	297	848	588	20	175	7109	1428	3044	
160167	656	1585	958	524	543	97	48	17	14567	71	300	865	559	26	153	7294	1463	2948	
159632	710	1579	945	533	510	100	50	18	15076	73	307	871	676	19	197	7512	1469	2958	
159115	738	1574	938	531	502	110	54	16	15564	75	316	853	575	23	154	7532	1442	3005	
158577	779	1569	963	511	517	113	53	17	16035	80	319	873	663	30	165	7529	1482	3023	
158061	788	1575	959	526	517	111	57	14	16524	81	320	890	548	26	151	7388	1454	3079	
157493	812	1610	959	525	526	110	58	14	17019	83	324	845	526	9	157	7530	1430	3170	
157113	744	1552	944	524	532	111	57	15	17528	86	327	855	618	16	167	7775	1481	2983	
156752	652	1524	933	499	526	114	55	17	18042	87	332	851	621	16	164	7817	1506	2797	
156266	680	1512	950	511	502	115	56	19	18493	89	340	879	673	22	165	7800	1542	2784	
155723	749	1494	968	512	509	111	56	19	18955	91	346	877	660	21	145	7701	1527	2872	
155206	767	1520	976	512	493	111	58	19	19430	93	348	898	562	19	135	7678	1499	2938	
154698	767	1566	954	504	485	109	56	19	19926	95	354	884	649	19	129	7372	1447	2994	
154184	774	1595	973	490	495	113	63	19	20373	96	358	878	542	7	139	7301	1390	3113	
153839	703	1508	1008	476	495	115	61	23	20842	100	363	869	567	17	138	7127	1353	3013	
153492	622	1468	987	453	516	117	57	24	21325	103	369	860	652	17	144	7057	1317	2903	
153004	666	1455	996	426	513	121	56	25	21791	105	375	861	682	21	188	7156	1379	2854	
152568	688	1388	964	465	507	112	58	22	22270	105	386	848	644	19	139	6993	1330	2852	
152127	710	1383	953	435	489	109	61	23	22745	106	392	864	676	13	144	6948	1300	2840	
151646	724	1393	907	449	479	108	57	24	23238	111	397	868	564	18	123	6717	1241	2876	
151191	702	1417	904	465	462	117	61	22	23673	115	404	840	543	20	139	6684	1239	2889	
150867	634	1358	898	475	472	113	58	23	24110	118	407	862	678	13	165	6863	1274	2734	
150544	568	1329	872	463	475	118	58	20	24549	122	415	868	646	17	159	6972	1296	2587	
150115	587	1348	827	445	446	114	58	20	25033	123	417	866	675	12	142	6989	1294	2531	
149654	634	1313	833	448	457	115	63	18	25444	125	429	866	528	20	126	6880	1296	2567	
149265	617	1284	808	448	445	120	58	21	25897	127	443	848	637	19	135	6837	1304	2476	
148883	555	1300	814	451	447	115	59	23	26310	131	445	854	562	18	129	6548	1283	2458	
148463	603	1277	770	453	424	111	58	22	26771	133	448	860	572	18	130	6545	1239	2457	
148168	584	1188	763	443	398	107	53	24	27214	136	455	855	653	23	105	6449	1179	2357	
147901	502	1150	741	438	391	100	54	25	27634	137	460	895	589	12	125	6396	1157	2219	
147566	491	1121	749	412	393	100	54	26	28015	143	463	907	542	7	150	6408	1159	2161	
147198	521	1135	723	377	391	95	47	27	28401	148	470	877	541	11	117	6139	1147	2142	
146835	546	1116	717	373	395	90	46	27	28761	152	475	864	589	8	93	5891	1123	2160	
146489	526	1124	707	361	378	89	43	27	29151	156	482	857	644	12	97	5661	1069	2159	
146150	509	1124	725	362	373	84	45	26	29491	156	488	831	677	10	98	5631	1060	2162	
145877	475	1067	725	358	376	87	49	19	29852	156	492	857	521	11	105	5476	1026	2111	
145638	430	989	702	373	369	92	49	20	30216	158	497	857	553	11	115	5381	1005	1999	
145338	419	984	672	344	370	94	50	20	30574	163	505	872	560	10	139	5253	1010	1923	
145047	431	934	646	342	356	90	49	24	30939	165	510	898	559	7	110	5302	1012	1836	
144793	419	909	635	320	351	89	50	21	31267	165	514	866	526	9	106	5243	1003	1770	
144514	423	897	648	306	327	92	42	23	31571	170	520	877	556	7	93	5037	967	1768	
144216	416	929	645	302	297	92	41	20	31875	173	527	862	660	6	96	4993	921	1801	
144007	378	890	641	303	304	91	39	19	32154	176	531	872	528	10	66	4887	891	1755	
143784	350	846	610	299	299	87	39	21	32483	178	537	866	549	6	94	4853	862	1668	
143529	361	809	608	267	297	78	40	21	32802	180	541	881	672	11	90	4874	828	1632	
143285	393	776	601	253	275	78	37	22	33086	181	546	869	539	11	106	4859	844	1569	
143053	370	796	584	227	272	78	34	21	33362	184	552	827	672	8	71	4680	808	1553	
142825	340	814	563	231	275	73	34	21	33611	185	561	853	520	8	64	4360	766	1564	
142592	341	762	563	241	276	71	36	21	33878	185	567	842	697	15	63	4122	703	1587	
142421	310	731	542	234	263	71	38	21	34143	187	572	852	506	5	75	3993	698	1491	
142255	297	681	533	238	257	70	37	20	34381	189	575	876	523	8	76	3858	694	1419	
142040	306	656	536	243	239	66	38	20	34619	191	579	857	652	6	80	3743	689	1395	
141821	326	649	514	237	217	67	36	16	34874	192	584	846	536	8	61	3752	693	1353	
141640	308	643	479	231	216	61	38	16	35118	193	590	837	530	7	56	3546	643	1333	
141431	301	627	470	234	234	62	33	16	35334	196	595	858	565	9	63	3441	626	1335	
141231	300	627	445	229	224	63	29	17	35567	199	602	819	628	10	70	3284	605	1312	
141073	287	606	445	211	222	60	31	17	35775	199	607	800	553	7	62	3261	594	1268	
140936	254	573	444	216	212	54	32	15	35983	199	615	785	621	10	58	3249	600	1185	
140768	241	561	411	216	206	57	29	15	36209	202	618	803	217	4	56	3276	592	1129	
140596	257	547	379	195	210	55	26	15	36426	205	622	815	659	5	77	3250	593	1076	
140434	262	513	369	201	200	48	24	15	36638	205	624	844	535	8	47	3099	544	1073	
140271	256	522	335	187	195	51	25	14	36843	205	629	884	568	9	48	2954	517	1054	
140132	246	498	328	182	192	51	26	15	37017	208	638	872	530	3	59	2952	500	1023	
140006	210	500	329	174	183	51	25	17	37185	209	644	870	527	4	60	2993	493	979	
139901	181	482	312	176	166	55	24	20	37359	210	647	859	334	3	53	2884	482	914	
139751	191	463	307	164	171	52	26	18	37525	210	655	850	612	4	56	2778	478	896	
139614	206	423	312	159	164	47	25	18	37696	210	659	851	247	8	52	2705	455	881	
139472	207	422	319	131	160	46	22	19	37857	212	666	853	657	7	38	2674	425	882	
139342	208	418	308	133	150	43	21	19	38008	213	670	897	678	2	44	2590	422	859	
139208	203	413	304	130	154	41	18	17	38149	214	682	885	524	7	26	2385	393	870	
139108	171	415	300	126	136	38	18	14	38306	215	686	862	620	5	43	2381	382	822	
139027	147	392	290	124	133	37	18	12	38441	216	696	875	591	5	37	2351	366	775	
138906	158	365	288	132	133	36	18	8	38570	217	702	872	521	5	54	2312	372	758	
138784	157	382	263	129	124	40	14	7	38706	221	706	857	648	6	41	2232	351	758	
138677	150	373	258	118	117	40	12	10	38844	221	713	862	336	0	39	2147	339	729	
138577	143	345	252	118	123	41	10	10	38969	223	722	829	216	3	30	2027	320	712	
138489	130	346	239	109	123	41	12	9	39082	223	730	851	528	2	42	1956	329	671	
138395	141	325	223	107	118	38	10	9	39212	223	732	831	522	3	36	1892	314	648	
138323	137	301	209	111	119	39	9	7	39317	223	738	832	507	2	34	1822	316	609	
138235	120	302	201	110	119	37	11	6	39427	223	742	887	232	1	30	1840	311	589	
138151	121	293	202	104	113	32	10	4	39533	224	746	844	595	3	31	1749	304	571	
138052	126	298	187	99	119	31	11	4	39635	224	747	862	182	2	29	1742	309	562	
137951	139	271	189	108	114	33	10	3	39736	226	753	852	509	3	34	1610	286	578	
137872	133	274	186	98	103	33	11	4	39836	226	757	835	553	1	31	1556	282	556	
137803	116	273	178	91	107	33	11	4	39926	227	764	860	210	0	26	1512	275	534	
137741	114	257	171	82	102	30	12	3	40028	227	766	837	660	4	19	1473	251	517	
137657	116	243	168	85	95	30	11	4	40121	228	775	829	523	5	31	1466	247	501	
137584	112	231	175	87	86	26	11	5	40206	228	782	823	353	2	27	1451	237	491	
137516	96	236	170	82	93	22	10	5	40285	230	788	827	328	0	18	1356	224	485	
137422	107	229	176	72	96	18	12	5	40372	231	793	868	515	4	26	1324	224	486	
137354	106	215	180	73	92	19	13	5	40448	231	797	820	523	3	25	1294	212	486	
137297	87	223	173	64	83	17	12	6	40533	231	807	844	520	2	27	1272	207	452	
137246	80	195	165	71	85	17	12	5	40611	232	814	848	522	1	24	1209	201	424	
137181	70	212	151	64	81	17	11	4	40686	233	823	841	623	4	37	1198	219	387	
137102	80	201	157	69	86	16	11	3	40747	234	827	847	341	2	18	1176	225	395	
137045	85	194	151	61	71	16	10	3	40832	235	830	859	211	2	19	1201	209	379	
136981	92	190	142	55	65	15	9	3	40910	236	835	846	507	2	15	1119	199	369	
136922	80	195	134	62	53	16	10	2	40985	236	838	822	237	0	13	1070	189	361	
136889	68	180	129	63	51	15	10	2	41047	236	843	829	627	2	24	1103	187	329	
136845	69	159	128	53	61	13	9	3	41104	236	853	850	604	3	12	1078	171	321	
136787	74	157	117	55	58	11	8	4	41165	236	861	891	662	0	23	1037	166	314	
136735	83	153	108	50	56	12	10	4	41219	236	867	900	513	2	14	970	156	316	
136684	67	165	115	46	59	12	9	4	41260	237	875	907	506	0	14	948	152	321	
136627	70	164	119	52	49	11	10	4	41305	237	885	925	557	3	19	834	144	331	
136573	71	160	118	49	54	10	9	5	41357	239	888	892	593	1	13	798	137	334	
136548	59	134	119	51	51	10	7	4	41418	240	892	919	212	1	19	792	132	299	
136517	56	124	107	45	50	14	6	5	41471	241	897	897	240	0	19	812	130	272	
136461	66	113	109	45	50	13	6	5	41519	241	905	859	662	2	21	819	136	266	
136416	70	120	102	38	54	13	6	5	41562	241	906	866	237	1	11	795	145	258	
136376	63	123	97	33	45	14	7	5	41619	241	910	888	316	0	12	821	132	250	
136343	46	118	94	43	40	15	8	5	41659	241	921	870	234	0	17	774	127	237	
136304	51	114	86	35	37	16	7	5	41711	241	926	859	325	3	10	769	112	234	
136281	48	105	79	43	33	14	5	4	41746	243	932	820	223	0	9	746	101	226	
136262	38	88	81	40	35	13	4	3	41785	244	940	808	241	3	11	735	101	198	
136233	33	86	77	34	39	13	4	3	41821	244	946	827	552	1	9	711	103	183	
136207	35	83	73	36	38	12	4	3	41850	244	948	865	563	1	12	664	101	180	
136173	33	84	71	28	38	11	4	3	41887	244	957	849	207	0	9	596	95	174	
136136	36	78	81	26	34	10	5	2	41918	244	963	870	690	2	9	552	91	179	
136105	34	77	74	27	33	10	5	3	41949	244	972	863	506	2	12	541	86	174	
136083	34	72	64	28	26	9	4	3	41984	245	981	860	230	1	8	558	79	158	
136063	35	66	64	26	26	9	2	4	42008	246	984	876	231	1	6	507	76	152	
136044	31	61	52	26	21	9	4	4	42045	246	990	891	576	0	6	473	67	137	
136020	27	68	50	19	23	10	4	4	42068	246	994	870	219	0	9	485	63	138	
135988	28	73	51	19	25	8	3	5	42089	246	998	908	549	1	6	454	63	144	
135958	28	80	52	15	24	8	3	4	42110	246	1005	868	534	1	7	448	68	142	
135927	31	80	52	16	23	8	3	4	42130	246	1013	846	182	0	4	417	62	151	
135903	33	66	49	21	27	7	3	3	42155	247	1019	858	535	2	6	388	66	140	
135880	36	56	43	23	26	7	4	1	42185	247	1025	867	222	0	7	360	60	135	
135853	36	56	43	23	24	8	4	1	42207	247	1031	829	552	2	5	318	49	145	
135839	29	55	42	16	25	7	4	1	42234	247	1034	866	329	0	8	308	47	131	
135823	24	56	37	17	20	7	4	1	42259	247	1038	846	244	0	12	348	53	112	
135807	19	57	35	19	23	6	4	1	42276	247	1039	859	218	0	5	353	56	107	
135780	22	61	38	11	17	6	4	1	42297	247	1049	841	208	0	4	331	54	105	
135756	24	60	38	9	19	7	4	0	42315	247	1054	889	201	0	4	318	52	109	
135738	25	57	35	12	13	8	4	0	42334	247	1060	901	240	0	7	318	49	105	
135725	22	47	36	15	12	8	3	0	42352	248	1065	903	200	0	3	320	42	101	
135707	22	46	36	15	8	8	3	0	42371	248	1069	865	200	0	6	321	40	98	
135688	23	46	36	18	3	9	2	1	42384	248	1075	877	205	1	3	298	39	98	
135669	26	42	40	16	5	9	4	1	42395	248	1078	868	226	0	2	293	39	103	
135651	32	39	36	14	7	8	3	1	42410	249	1083	850	239	1	3	257	39	100	
135638	27	41	35	11	8	6	3	1	42426	249	1088	826	631	1	9	229	38	93	
135626	21	42	36	12	12	6	2	2	42433	249	1092	850	217	0	2	223	35	96	
135606	22	43	31	14	15	5	3	1	42446	249	1098	850	202	0	5	227	40	93	
135590	21	43	26	11	15	5	2	2	42467	249	1102	830	217	1	4	237	38	85	
135576	18	43	27	12	17	6	1	3	42474	249	1107	851	202	0	2	212	33	91	
135563	18	38	25	15	17	6	1	3	42485	249	1113	830	522	0	5	215	32	88	
135550	16	41	21	15	12	5	1	2	42504	249	1117	835	217	0	7	205	32	79	
135535	12	40	22	12	9	6	2	2	42522	249	1122	837	228	0	6	209	34	69	
